Source,Target
POL,URS
SWE,HUN
HUN,FRA
TCH,GDR
GDR,URS
URS,GDR
GDR,HUN
GDR,URS
URS,URS
BUL,URS
URS,URS
URS,URS
URS,BUL
URS,URS
URS,GDR
HUN,URS
URS,GDR
URS,URS
URS,TCH
URS,URS
URS,GDR
GDR,URS
URS,ROU
IND,ESP
ESP,URS
FRA,BUL
BUL,TCH
BUL,YUG
FRA,CUB
CUB,URS
CUB,HUN
URS,MGL
MGL,BUL
MGL,POL
ITA,GBR
GBR,MGL
GBR,GDR
URS,CUB
CUB,GDR
CUB,FRA
SUI,CUB
CUB,GDR
CUB,URS
BEL,URS
URS,GDR
URS,NED
GDR,FRA
FRA,GBR
FRA,HUN
POL,URS
URS,MEX
URS,POL
POL,MEX
URS,HUN
HUN,URS
URS,HUN
HUN,SWE
GDR,URS
URS,POL
GDR,URS
URS,YUG
GDR,URS
URS,GBR
GDR,URS
URS,GBR
GDR,YUG
YUG,TCH
GDR,GBR
GBR,URS
GDR,URS
URS,BUL
FIN,URS
URS,GDR
BRA,GDR
GDR,FIN
FIN,AUT
AUT,URS
DEN,URS
URS,GRE
URS,AUT
AUT,ITA
BRA,DEN
DEN,SWE
ESP,IRL
IRL,HUN
ROU,GDR
GDR,AUT
URS,GDR
GDR,BUL
URS,GDR
GDR,SWE
HUN,GDR
GDR,BUL
URS,GDR
GDR,URS
DEN,SWE
SWE,CUB
ITA,URS
URS,GDR
SWE,URS
URS,URS
GBR,URS
URS,AUS
SWE,GDR
GDR,ESP
GDR,SWE
SWE,SWE
URS,URS
URS,AUS
HUN,HUN
HUN,AUS
URS,HUN
HUN,URS
URS,GBR
GBR,GDR
URS,URS
URS,AUS
URS,URS
URS,URS
URS,URS
URS,HUN
AUS,URS
URS,GBR
URS,GDR
GDR,BRA
URS,BUL
BUL,ROU
URS,YUG
YUG,HUN
URS,GDR
GDR,POL
URS,PRK
PRK,PRK
CUB,URS
URS,POL
URS,BUL
BUL,HUN
URS,BUL
BUL,POL
BUL,GDR
GDR,BUL
BUL,URS
URS,BUL
URS,BUL
BUL,TCH
HUN,BUL
BUL,GDR
TCH,URS
URS,CUB
URS,HUN
HUN,POL
ITA,PRK
PRK,URS
URS,POL
POL,BUL
URS,PRK
PRK,MGL
URS,BUL
BUL,GRE
URS,BUL
BUL,YUG
BUL,MGL
MGL,TCH
BUL,URS
URS,HUN
URS,GDR
GDR,POL
URS,BUL
BUL,TCH
URS,BUL
BUL,LBN
URS,ROU
ROU,HUN
URS,HUN
HUN,BUL
URS,POL
POL,SWE
GRE,HUN
HUN,URS
ROU,POL
POL,SWE
HUN,URS
URS,FIN
URS,POL
POL,BUL
HUN,URS
URS,ROU
BUL,POL
POL,ROU
URS,URS
URS,FIN
URS,GDR
GDR,GDR
URS,GDR
GDR,POL
URS,GDR
GDR,URS
GDR,URS
URS,JAM
GDR,TCH
TCH,GDR
GDR,URS
URS,GBR
URS,GDR
GDR,GBR
URS,URS
URS,URS
GDR,BUL
BUL,URS
ITA,POL
POL,GDR
CUB,URS
URS,GDR
URS,GDR
GDR,URS
URS,URS
URS,URS
GDR,URS
URS,GDR
URS,BUL
BUL,YUG
GDR,BUL
BUL,URS
GDR,URS
URS,HUN
GDR,URS
URS,URS
URS,GDR
GDR,GDR
FRA,URS
URS,HUN
FRA,HUN
HUN,POL
URS,ROU
ROU,GDR
ROU,URS
URS,URS
URS,ROU
URS,GDR
GDR,ROU
ROU,URS
ROU,GDR
ROU,ROU
URS,GDR
GDR,ROU
URS,YUG
YUG,GDR
ZIM,TCH
TCH,URS
GDR,POL
POL,BUL
URS,GDR
GDR,ROU
GDR,URS
URS,ROU
GDR,BUL
BUL,URS
GDR,URS
URS,BUL
ROU,URS
URS,GDR
GDR,GDR
GDR,GDR
GDR,URS
URS,DEN
GDR,GDR
GDR,GDR
GDR,GDR
GDR,GDR
GDR,GDR
GDR,GDR
URS,URS
URS,URS
GDR,GDR
GDR,AUS
GDR,GDR
GDR,GDR
GDR,GDR
GDR,GDR
GDR,GBR
GBR,POL
GDR,SWE
SWE,NED
GDR,GBR
GBR,URS
AUS,GDR
GDR,GDR
URS,GDR
GDR,BUL
USA,USA
USA,JPN
ITA,GBR
GBR,KEN
USA,USA
USA,CAN
USA,USA
USA,FIN
GBR,GBR
GBR,ESP
USA,USA
USA,USA
MEX,MEX
MEX,ITA
KEN,FRA
FRA,USA
USA,CIV
CIV,USA
USA,USA
USA,FRG
USA,JAM
JAM,CAN
USA,GBR
GBR,NGR
MAR,SUI
SUI,POR
MEX,SWE
SWE,ITA
BRA,GBR
GBR,USA
GBR,FRG
FRG,FRG
FRG,USA
USA,USA
FIN,FRG
FRG,FRG
FRG,SWE
SWE,CHN
FIN,GBR
GBR,SWE
USA,AUS
AUS,ITA
POR,IRL
IRL,GBR
FRA,USA
USA,USA
USA,FRA
ITA,USA
USA,USA
USA,USA
USA,GBR
USA,ESP
ESP,YUG
USA,ITA
ITA,YUG
ITA,GBR
USA,ITA
ITA,VEN
ITA,ZAM
USA,YUG
YUG,KEN
YUG,TUR
ITA,MEX
MEX,DOM
MEX,CAN
USA,NGR
NGR,TUR
NGR,VEN
USA,PUR
PUR,KOR
PUR,CMR
USA,THA
THA,ROU
THA,YUG
USA,KOR
KOR,ITA
KOR,FIN
USA,CAN
CAN,FRA
CAN,FRG
KOR,USA
USA,PUR
USA,ALG
YUG,NZL
NZL,USA
NZL,ALG
USA,CAN
CAN,ITA
CAN,NED
FRG,CAN
CAN,DEN
CAN,DEN
DEN,ROU
ROU,YUG
YUG,FRA
YUG,ROU
ROU,ESP
NZL,YUG
YUG,USA
NZL,SWE
SWE,FRA
CAN,FRA
FRA,AUS
NZL,SWE
SWE,CAN
NZL,SWE
SWE,FRA
ITA,SUI
SUI,USA
USA,CAN
CAN,NOR
FRG,CAN
CAN,FRA
USA,FRG
FRG,USA
BEL,FRG
FRG,MEX
USA,USA
USA,JPN
AUS,USA
USA,FRG
USA,USA
USA,CHN
USA,CHN
CHN,USA
FRG,SUI
USA,GBR
GBR,FRG
ITA,FRG
FRG,FRA
ITA,FRG
FRG,ITA
ITA,FRA
FRA,ROU
FRA,ITA
ITA,USA
FRG,FRA
FRA,ITA
FRA,SWE
SWE,FRA
FRA,BRA
BRA,YUG
USA,CHN
CHN,JPN
CHN,CHN
CHN,JPN
CHN,FRA
JPN,CHN
CHN,JPN
JPN,USA
USA,CHN
USA,JPN
JPN,USA
CHN,USA
CHN,JPN
CHN,CHN
YUG,FRG
FRG,ROU
PAK,FRG
FRG,GBR
JPN,FRA
FRA,CAN
FRA,KOR
JPN,KOR
KOR,GBR
KOR,USA
JPN,KOR
KOR,FRA
KOR,AUT
KOR,ITA
ITA,GBR
ITA,BRA
FRG,GBR
GBR,ROU
GBR,FRA
AUT,USA
USA,BRA
USA,JPN
KOR,BRA
BRA,ISL
BRA,FRG
JPN,EGY
EGY,ROU
EGY,FRG
USA,USA
USA,GBR
GBR,FRG
ITA,SWE
SWE,ITA
ITA,USA
USA,FRA
GBR,USA
USA,NZL
ITA,ROU
ROU,USA
NZL,USA
USA,DEN
ROU,ESP
ESP,NOR
USA,BEL
BEL,YUG
CAN,USA
USA,AUS
FRG,AUS
AUS,CAN
FIN,FRG
FRG,CAN
ESP,USA
USA,FRA
NZL,USA
USA,CAN
USA,BRA
BRA,CAN
USA,FRG
FRG,ITA
NZL,USA
USA,AUS
NED,USA
USA,NZL
USA,CAN
CAN,GBR
FRA,AUT
AUT,GBR
JPN,ROU
ROU,FIN
CHN,SWE
SWE,CHN
GBR,SUI
SUI,GBR
USA,FRA
FRA,GBR
CHN,COL
COL,CHN
USA,DEN
DEN,ITA
ITA,PER
PER,USA
USA,USA
USA,CAN
USA,CAN
CAN,AUS
FRG,USA
USA,AUS
USA,AUS
AUS,SWE
USA,USA
USA,FRG
USA,FRA
FRA,CAN
CAN,AUS
AUS,SUI
AUS,FRG
FRG,VEN
FRG,USA
USA,FRG
CAN,USA
USA,GBR
USA,USA
USA,AUS
CAN,BRA
BRA,AUS
USA,AUS
AUS,SWE
USA,CAN
CAN,AUS
USA,FRG
FRG,GBR
USA,BRA
BRA,ITA
YUG,USA
USA,FRG
AUS,USA
USA,FRG
CHN,CHN
CHN,JPN
CHN,CHN
CHN,JPN
ITA,ROU
ROU,USA
CHN,ROU
ROU,TPE
CHN,ROU
ROU,FIN
FRG,CAN
CAN,ROU
ROU,AUS
AUS,JPN
ROU,ROU
ROU,GBR
FRG,ROU
ROU,FIN
USA,CAN
CAN,TUR
USA,JPN
JPN,KOR
YUG,KOR
KOR,JPN
JPN,USA
USA,KOR
USA,JPN
JPN,KOR
KOR,USA
USA,FIN
USA,FRG
FRG,YUG
USA,JPN
JPN,CAN
USA,JPN
JPN,GBR
USA,SYR
SYR,ROU
USA,YUG
YUG,ROU
ITA,FRG
FRG,JPN
JPN,MEX
MEX,KOR
FRG,JPN
JPN,GRE
KOR,SWE
SWE,SUI
YUG,FIN
FIN,USA
FIN,SWE
SWE,ROU
ROU,GRE
GRE,SWE
USA,ROU
ROU,SWE
ROU,USA
USA,YUG
KOR,CHN
CHN,KOR
USA,USA
USA,JAM
USA,GBR
GBR,FRA
GBR,USA
ITA,ROU
ROU,ROU
USA,USA
USA,JAM
ROU,GBR
GBR,CAN
USA,USA
USA,GBR
MAR,USA
USA,ROU
USA,CAN
CAN,GBR
USA,CAN
CAN,FRG
ROU,USA
USA,ROU
NED,USA
USA,ROU
AUS,USA
USA,FRG
FRG,ITA
ITA,USA
GBR,FIN
FIN,GBR
ROU,ROU
ROU,GBR
USA,NOR
NOR,POR
FRG,ROU
ROU,AUS
USA,KOR
KOR,CHN
SWE,FRG
FRG,NED
SWE,CAN
CAN,FRG
ROU,SWE
SWE,CAN
USA,USA
USA,FRG
CHN,USA
USA,USA
CAN,USA
USA,USA
SUI,SWE
USA,GBR
USA,GBR
GBR,FRG
FRG,ROU
ROU,FRA
CHN,FRG
FRG,ITA
ROU,USA
USA,CHN
ROU,USA
USA,USA
USA,ROU
ROU,ROU
ROU,USA
USA,ROU
CAN,ROU
ROU,FRG
YUG,KOR
KOR,CHN
NED,FRG
FRG,USA
ROU,CAN
CAN,FRG
ROU,NED
NED,CAN
USA,ROU
ROU,NED
ROU,CAN
CAN,AUS
ROU,USA
USA,DEN
ROU,USA
USA,BEL
USA,ITA
ITA,CHN
CAN,USA
USA,AUS
CHN,FRG
FRG,USA
USA,USA
USA,NED
NED,CAN
CAN,FRA
USA,USA
USA,FRG
NED,USA
USA,ROU
CAN,USA
USA,BEL
USA,AUS
AUS,FRG
USA,USA
USA,NED
USA,USA
USA,AUS
USA,GBR
GBR,GBR
USA,AUS
AUS,FRG
USA,NED
NED,FRG
USA,FRG
FRG,CAN
USA,USA
USA,GBR
USA,CAN
CAN,JPN
USA,CAN
CAN,JPN
CHN,USA
USA,JPN
USA,KOR
KOR,URS
KOR,USA
USA,GBR
MAR,ITA
ITA,KEN
USA,GBR
GBR,USA
USA,GBR
GBR,USA
KEN,GBR
GBR,GDR
USA,USA
USA,BRA
TCH,GDR
GDR,ITA
KEN,KEN
KEN,GBR
USA,USA
USA,USA
USA,SEN
SEN,USA
URS,GBR
GBR,FRA
USA,JAM
JAM,FRG
KEN,FRG
FRG,GDR
URS,GDR
GDR,GDR
KEN,BRA
BRA,MAR
GDR,GDR
GDR,CAN
GDR,URS
URS,FRG
URS,URS
URS,URS
URS,USA
USA,URS
USA,SWE
FIN,TCH
TCH,FIN
USA,USA
USA,USA
ITA,KEN
KEN,DJI
URS,URS
URS,URS
GDR,USA
USA,SUI
BUL,URS
URS,URS
URS,YUG
YUG,USA
CAN,USA
USA,URS
USA,POL
BUL,USA
USA,HUN
USA,PHI
KOR,GDR
GDR,MEX
GDR,URS
USA,BUL
BUL,COL
BUL,THA
ITA,ROU
ROU,MAR
ROU,KOR
GDR,SWE
SWE,USA
SWE,MGL
URS,AUS
AUS,FRG
AUS,SWE
KEN,FRA
FRA,POL
FRA,USA
KOR,USA
USA,CAN
USA,GBR
GDR,CAN
CAN,KEN
CAN,PAK
USA,URS
URS,POL
URS,YUG
USA,KOR
KOR,POL
KOR,NED
URS,GDR
GDR,BUL
GDR,URS
URS,BUL
URS,GDR
GDR,POL
URS,POL
POL,FRA
USA,AUS
AUS,GDR
HUN,GDR
GDR,NZL
USA,NZL
NZL,AUS
NZL,URS
URS,HUN
HUN,URS
URS,GDR
GDR,POL
POL,SWE
GDR,FRG
FRG,FRG
URS,AUS
AUS,FRG
URS,AUS
AUS,GDR
DEN,NED
NED,URS
GDR,URS
URS,AUS
URS,GDR
GDR,AUS
USA,CHN
CHN,MEX
USA,CHN
CHN,CHN
FRG,SUI
SUI,CAN
NZL,GBR
FRG,GBR
GBR,NZL
URS,FRG
FRG,HUN
ITA,GDR
GDR,URS
HUN,URS
URS,ITA
FRA,POL
POL,ITA
FRA,FRG
FRG,URS
FRG,FRA
FRA,URS
URS,BRA
BRA,FRG
URS,GDR
GDR,JPN
URS,URS
URS,JPN
URS,CHN
URS,URS
URS,URS
URS,URS
URS,GDR
CHN,GDR
GDR,KOR
URS,KOR
KOR,YUG
GBR,FRG
FRG,NED
JPN,GDR
GDR,KOR
GDR,URS
KOR,USA
USA,JPN
USA,URS
KOR,POL
POL,FRA
POL,JPN
FRA,GDR
GDR,USA
GDR,URS
POL,FRG
FRG,GDR
FRG,URS
AUT,URS
URS,JPN
URS,NED
BRA,FRG
FRG,GBR
FRG,BEL
FRA,USA
USA,FRG
FRG,USA
USA,FRA
HUN,ITA
ITA,URS
HUN,ITA
ITA,GBR
GDR,ROU
ROU,NZL
ITA,GDR
GDR,GBR
GDR,USA
USA,FRG
GBR,ROU
ROU,YUG
NED,SUI
SUI,URS
FRG,URS
URS,USA
ITA,NOR
NOR,GDR
GDR,FRG
FRG,NZL
FRA,URS
URS,USA
NZL,AHO
AHO,USA
ESP,ISV
ISV,NZL
GDR,USA
USA,DEN
GBR,USA
USA,BRA
FRA,NZL
NZL,BRA
DEN,NOR
NOR,CAN
BUL,USA
USA,CHN
YUG,FRA
FRA,FRG
URS,GDR
GDR,HUN
ROU,SWE
SWE,URS
GBR,GBR
GBR,URS
TCH,KOR
KOR,HUN
NOR,CHN
CHN,URS
GDR,CHI
CHI,ESP
URS,TCH
TCH,BEL
JPN,USA
USA,URS
GBR,GBR
GBR,HUN
HUN,GBR
HUN,HUN
GBR,ESP
GBR,URS
HUN,ESP
HUN,URS
SUR,USA
USA,GBR
USA,USA
USA,FRA
URS,FRG
FRG,GDR
URS,GDR
GDR,NZL
FRG,DEN
DEN,NZL
AUS,SWE
SWE,USA
HUN,GDR
GDR,URS
GDR,AUS
AUS,POL
HUN,USA
USA,ITA
USA,URS
URS,GDR
USA,CAN
CAN,URS
USA,GDR
GDR,FRG
USA,USA
USA,URS
CHN,YUG
YUG,KOR
KOR,KOR
KOR,SWE
USA,ESP
ESP,SWE
ESP,TCH
TCH,USA
USA,SWE
USA,USA
USA,URS
URS,ARG
YUG,USA
USA,URS
URS,FRG
FRG,FRG
BUL,KOR
KOR,CHN
URS,CHN
CHN,CHN
URS,HUN
HUN,GDR
TUR,BUL
BUL,CHN
GDR,URS
URS,CHN
BUL,GDR
GDR,BUL
URS,HUN
HUN,KOR
URS,URS
URS,POL
URS,ROU
ROU,FRG
JPN,BUL
BUL,URS
URS,USA
USA,GDR
JPN,YUG
YUG,URS
URS,IRI
IRI,KOR
USA,URS
URS,BUL
URS,KOR
KOR,USA
USA,URS
URS,BUL
KOR,TUR
TUR,TCH
URS,JPN
JPN,KOR
ROU,URS
URS,USA
ITA,POL
POL,BUL
URS,BUL
BUL,SWE
NOR,JPN
JPN,KOR
HUN,BUL
BUL,GRE
URS,BUL
BUL,KOR
URS,KOR
KOR,FIN
KOR,URS
URS,POL
URS,HUN
HUN,KOR
BUL,FIN
FIN,URS
POL,FRG
FRG,USA
KOR,KOR
KOR,KOR
KOR,INA
INA,USA
URS,GBR
GBR,URS
USA,USA
USA,GDR
BUL,GDR
GDR,FRG
ROU,URS
URS,URS
USA,JAM
JAM,GDR
URS,ROU
ROU,GBR
URS,GDR
GDR,URS
AUS,URS
URS,GDR
USA,GDR
GDR,URS
URS,USA
USA,GDR
GDR,GDR
GDR,USA
GDR,GDR
GDR,BUL
USA,GDR
GDR,GDR
USA,BUL
BUL,URS
GDR,GBR
GBR,GDR
USA,GDR
GDR,URS
POR,AUS
AUS,GDR
URS,GDR
GDR,CHN
USA,YUG
YUG,URS
BUL,GDR
GDR,POL
GDR,BUL
BUL,NED
GDR,HUN
HUN,BUL
NED,FRG
FRG,URS
URS,GDR
GDR,USA
CHN,USA
USA,USA
CHN,CHN
CHN,USA
FRG,FRA
FRA,SUI
FRG,SUI
SUI,CAN
GBR,NZL
FRG,ITA
ITA,HUN
FRG,FRG
FRG,FRG
URS,ROU
ROU,GDR
ROU,URS
URS,USA
URS,ROU
ROU,URS
URS,BUL
URS,ROU
ROU,URS
ROU,GDR
GDR,URS
URS,ROU
ROU,ROU
URS,BUL
BUL,URS
KOR,NOR
NOR,URS
AUS,KOR
KOR,NED
ROU,BUL
BUL,NZL
GDR,ROU
ROU,BUL
GDR,ROU
ROU,CHN
GDR,CHN
CHN,ROU
GDR,URS
URS,ROU
GDR,USA
USA,BUL
USA,SWE
SWE,URS
YUG,URS
URS,URS
URS,FRG
FRG,URS
URS,JPN
JPN,YUG
FRG,BUL
BUL,URS
GDR,HUN
HUN,GDR
BUL,BUL
BUL,CHN
GDR,BUL
GDR,CHN
BUL,BUL
BUL,GDR
CHN,BUL
CHN,GDR
GDR,GDR
GDR,CHN
GDR,CHN
CHN,FRA
HUN,GDR
GDR,GDR
GDR,GDR
GDR,USA
GDR,CRC
CRC,GDR
GDR,URS
URS,ROU
USA,GDR
GDR,GDR
USA,ROU
ROU,GDR
GDR,NED
NED,USA
GDR,USA
USA,CAN
GDR,CHN
CHN,GDR
CHN,USA
USA,GDR
GDR,AUS
CAN,USA
USA,JPN
CAN,USA
USA,JPN
KOR,CHN
CHN,YUG
CHN,CHN
CHN,CHN
USA,TCH
TCH,FRG
TCH,AUS
FRG,ARG
ARG,USA
ARG,BUL
URS,PER
PER,CHN
FRA,KOR
KOR,GBR
ESP,FIN
FIN,GBR
MAR,KEN
KEN,ETH
GBR,NAM
NAM,USA
CAN,USA
USA,USA
ESP,MAR
MAR,QAT
USA,NAM
NAM,USA
ESP,CAN
CAN,ITA
KEN,KEN
KEN,KEN
USA,USA
USA,KEN
USA,JAM
JAM,GBR
USA,NGR
NGR,CUB
USA,CUB
CUB,GBR
GER,KEN
KEN,ETH
EUN,MEX
MEX,GER
KEN,KEN
KEN,USA
TCH,ESP
ESP,USA
LTU,GER
GER,CUB
EUN,EUN
EUN,EUN
CUB,SWE
SWE,USA
SWE,AUS
SWE,POL
TCH,FIN
FIN,GBR
USA,USA
USA,USA
KOR,JPN
JPN,GER
EUN,EUN
EUN,ESP
USA,USA
USA,EUN
USA,USA
USA,BAH
KOR,INA
INA,CHN
INA,MAS
INA,INA
INA,DEN
INA,INA
CUB,TPE
TPE,JPN
USA,CRO
CRO,LTU
CUB,NGR
NGR,DEN
NGR,BUL
CUB,BUL
BUL,GER
BUL,PHI
PRK,CUB
CUB,USA
CUB,HUN
CUB,IRL
IRL,MAR
IRL,PRK
GER,ESP
ESP,EUN
ESP,ALG
USA,GER
GER,MGL
GER,KOR
CUB,CAN
CAN,ROU
CAN,FIN
IRL,CUB
CUB,PUR
CUB,THA
CUB,NED
NED,HUN
NED,GBR
CUB,USA
USA,CAN
USA,KOR
GER,EUN
EUN,POL
EUN,HUN
CUB,NGR
NGR,NZL
NGR,NED
TCH,GBR
GBR,FRA
USA,TCH
TCH,FRA
ITA,FRA
FRA,GER
BUL,LAT
LAT,HUN
BUL,EUN
EUN,GER
GER,DEN
DEN,FRA
EUN,GER
GER,BUL
AUS,NOR
NOR,USA
FIN,HUN
HUN,NOR
GER,SWE
SWE,POL
GER,POL
POL,ITA
GER,HUN
HUN,AUS
GER,ITA
ITA,FRA
ITA,NED
NED,LAT
ESP,AUS
AUS,USA
GBR,GER
GER,NZL
ITA,NED
NED,BEL
GER,AUS
AUS,CAN
GER,AUS
AUS,DEN
CHN,USA
USA,CHN
USA,CHN
CHN,EUN
AUS,GER
GER,NZL
AUS,NZL
NZL,GER
GER,CUB
CUB,POL
FRA,EUN
EUN,CUB
EUN,HUN
HUN,FRA
HUN,ITA
ITA,FRA
GER,HUN
HUN,EUN
FRA,EUN
EUN,FRA
ESP,POL
POL,GHA
EUN,CHN
CHN,JPN
CHN,JPN
CHN,EUN
USA,EUN
USA,GER
EUN,EUN
EUN,EUN
EUN,CHN
CHN,CHN
CHN,EUN
CHN,JPN
EUN,CHN
CHN,CHN
CHN,GER
EUN,EUN
EUN,KOR
EUN,SWE
SWE,FRA
GER,AUS
AUS,PAK
EUN,JPN
JPN,HUN
JPN,FRA
EUN,KOR
KOR,JPN
KOR,GER
BRA,HUN
HUN,CUB
HUN,GER
JPN,HUN
HUN,KOR
HUN,ISR
JPN,USA
USA,KOR
USA,FRA
POL,FRA
FRA,CAN
FRA,JPN
HUN,GBR
GBR,NED
GBR,EUN
GER,NED
NED,USA
NED,AUT
AUT,FRA
POL,HUN
HUN,EUN
POL,EUN
EUN,ITA
ROU,GER
GER,POL
GBR,ITA
ITA,ROU
AUS,USA
USA,SLO
GBR,GER
GER,SLO
AUS,AUT
AUT,NED
CAN,ROU
ROU,GER
GER,NOR
NOR,ITA
GER,TCH
TCH,POL
ESP,USA
USA,EST
ESP,USA
USA,NZL
FRA,USA
USA,AUS
DEN,USA
USA,GBR
USA,NZL
NZL,CAN
FRA,USA
USA,AUS
ESP,USA
USA,DEN
CHN,EUN
EUN,ROU
EUN,FRA
FRA,GER
GER,LAT
LAT,EUN
EUN,CHN
CHN,SWE
EUN,USA
USA,JPN
KOR,NOR
NOR,IOP
GER,EUN
EUN,TCH
PER,ITA
TCH,JPN
JPN,ITA
CAN,USA
USA,USA
USA,HUN
HUN,AUS
USA,POL
POL,SUR
EUN,BRA
BRA,FRA
AUS,AUS
AUS,GER
ESP,EUN
EUN,ITA
USA,HUN
HUN,GBR
USA,NZL
NZL,FRA
EUN,SWE
SWE,FIN
HUN,USA
USA,HUN
EUN,AUS
AUS,SWE
HUN,USA
USA,ITA
USA,EUN
EUN,GER
USA,EUN
EUN,CAN
EUN,SWE
SWE,USA
EUN,USA
USA,USA
CHN,GER
GER,KOR
SWE,FRA
FRA,KOR
FRA,CHN
GER,RSA
RSA,ARG
RSA,CRO
SUI,ESP
ESP,EUN
ESP,CRO
BRA,NED
NED,USA
ITA,ESP
ESP,EUN
EUN,EUN
EUN,GER
BUL,CHN
CHN,ROU
KOR,CHN
CHN,CHN
GER,EUN
EUN,BUL
TUR,BUL
BUL,CHN
EUN,BUL
BUL,GER
EUN,CUB
CUB,PRK
GRE,POL
EUN,EUN
EUN,POL
EUN,EUN
EUN,POL
PRK,KOR
KOR,EUN
USA,CAN
CAN,EUN
PRK,USA
USA,BUL
CUB,EUN
EUN,PRK
USA,IRI
IRI,CUB
EUN,BUL
BUL,JPN
KOR,USA
USA,IRI
USA,EUN
EUN,IRI
EUN,TUR
TUR,USA
EUN,GER
GER,TUR
EUN,ITA
ITA,CUB
EUN,SWE
SWE,ROU
NOR,EUN
EUN,KOR
KOR,GER
GER,CHN
TUR,EUN
EUN,CUB
HUN,EUN
EUN,USA
EUN,POL
POL,SWE
HUN,POL
POL,EUN
GER,TUR
TUR,EUN
CUB,USA
USA,EUN
KOR,KOR
KOR,EUN
KOR,CHN
CHN,EUN
ETH,RSA
RSA,USA
CHN,EUN
EUN,CHN
USA,JAM
JAM,EUN
GRE,USA
USA,BUL
ALG,EUN
EUN,CHN
USA,JAM
JAM,JAM
EUN,EUN
EUN,CAN
FRA,EUN
EUN,COL
GBR,USA
USA,USA
USA,EUN
EUN,NGR
EUN,USA
USA,GBR
NED,EUN
EUN,CUB
CUB,BUL
BUL,AUS
USA,EUN
EUN,GER
GER,ROU
ROU,CUB
GER,EUN
EUN,GER
GER,EUN
EUN,USA
EUN,JPN
JPN,NZL
EUN,CHN
CHN,GER
KOR,CHN
CHN,KOR
CHN,CHN
INA,KOR
KOR,CHN
EUN,CHN
CHN,USA
GER,AUS
AUS,USA
GER,HUN
HUN,POL
GER,SWE
SWE,HUN
HUN,GER
GER,SWE
AUS,FRA
FRA,NED
GER,AUS
AUS,USA
EST,GER
GER,NED
CHN,EUN
EUN,USA
CHN,EUN
EUN,GER
GER,GER
GER,NED
NED,USA
AUS,NZL
ITA,GER
GER,ROU
ITA,CHN
CHN,EUN
EUN,ROU
ROU,USA
EUN,CHN
EUN,USA
ROU,HUN
HUN,ROU
HUN,EUN
HUN,USA
EUN,USA
USA,ROU
CHN,EUN
EUN,USA
EUN,ESP
ESP,EUN
KOR,NOR
NOR,EUN
ESP,GER
GER,GBR
CHN,CUB
CUB,FRA
CUB,JPN
FRA,JPN
JPN,CUB
JPN,TUR
ESP,JPN
JPN,CHN
JPN,GBR
ESP,GBR
GBR,CUB
GBR,JPN
FRA,ISR
ISR,EUN
ISR,CHN
CUB,ITA
ITA,GBR
ITA,BEL
KOR,JPN
JPN,NED
JPN,FRA
CAN,USA
USA,GER
CAN,GER
GER,USA
GER,ROU
ROU,CHN
CAN,ROU
ROU,GER
GER,ROU
ROU,EUN
ROU,BEL
BEL,CAN
ESP,NZL
NZL,USA
NOR,ESP
ESP,USA
NZL,CHN
CHN,NED
EUN,IOP
IOP,BUL
KOR,BUL
BUL,IOP
EUN,CHN
CHN,MGL
USA,BUL
BUL,POL
HUN,HUN
HUN,USA
EUN,USA
USA,AUS
CHN,USA
USA,FRA
CHN,USA
USA,GER
HUN,GER
GER,AUS
JPN,CHN
CHN,USA
USA,CHN
CHN,AUS
USA,GER
GER,GER
CHN,USA
USA,GER
GER,USA
USA,AUS
HUN,CHN
CHN,USA
USA,CHN
CHN,GER
USA,GER
GER,EUN
CHN,CHN
CHN,USA
USA,AUS
AUS,GER
USA,CAN
CAN,JPN
CHN,CHN
CHN,KOR
CHN,PRK
CHN,CHN
CHN,KOR
CHN,PRK
USA,ESP
ESP,AUS
ESP,EUN
USA,GER
GER,USA
GER,ESP
CUB,EUN
EUN,USA
USA,SWE
SWE,KOR
USA,KOR
KOR,ITA
ETH,KEN
KEN,MAR
CAN,NAM
NAM,TTO
USA,USA
USA,GER
ALG,ESP
ESP,KEN
USA,NAM
NAM,TTO
ECU,RUS
RUS,MEX
KEN,KEN
KEN,ITA
USA,GBR
GBR,UGA
USA,ZAM
ZAM,USA
CAN,USA
USA,BRA
USA,GBR
GBR,JAM
BDI,KEN
KEN,MAR
POL,RUS
RUS,ESP
NOR,RSA
RSA,KEN
USA,GER
GER,CZE
GER,BLR
BLR,BLR
HUN,USA
USA,UKR
USA,POL
POL,GBR
CZE,GBR
GBR,FIN
USA,JAM
JAM,USA
RSA,KOR
KOR,KEN
FRA,RUS
RUS,GER
USA,USA
USA,UKR
USA,GBR
GBR,CUB
INA,MAS
INA,KOR
KOR,MAS
KOR,KOR
MAS,INA
MAS,CHN
KOR,INA
KOR,CHN
DEN,CHN
CHN,MAS
CUB,JPN
JPN,USA
USA,YUG
YUG,LTU
USA,USA
USA,CAN
UKR,TGA
TGA,NGR
TGA,RUS
BUL,PHI
PHI,UKR
PHI,ESP
CUB,KAZ
KAZ,GER
KAZ,RUS
HUN,CUB
CUB,THA
CUB,RUS
THA,BUL
BUL,ARG
BUL,USA
ALG,BUL
BUL,USA
BUL,ROU
CUB,GER
GER,TUN
GER,KAZ
RUS,CUB
CUB,PUR
CUB,ROU
USA,CUB
CUB,KAZ
CUB,UZB
