Year,Host_City,Host_Country,Total_Males,Total_Females,Total_Athletes,Summer,Winter,Discipline,Sport,Ath_Name,Gender,NOC,Home_Adv,Gold,Silver,Bronze,Total_Medals,NOC_Gold,NOC_Silver,NOC_Bronze,NOC_Total_Medals,NOC_Rating,NOC_Rank
1996,Atlanta,USA,6806,3512,10318,True,False,Sailing,Sailing,"SENSINI, Alessandra",Women,ITA,False,0,0,1,1,15,11,12,38,79,5
1996,Atlanta,USA,6806,3512,10318,True,False,Canoe Sprint,Canoe,"IDEM, Josefa",Women,ITA,False,0,0,1,1,15,11,12,38,79,5
1996,Atlanta,USA,6806,3512,10318,True,False,Cycling Track,Cycling,"BELLUTTI, Antonella",Women,ITA,False,1,0,0,1,15,11,12,38,79,5
1996,Atlanta,USA,6806,3512,10318,True,False,Judo,Judo,"SCAPIN, Ylenia",Women,ITA,False,0,0,1,1,15,11,12,38,79,5
1996,Atlanta,USA,6806,3512,10318,True,False,Athletics,Athletics,"BRUNET, Roberta",Women,ITA,False,0,0,1,1,15,11,12,38,79,5
1996,Atlanta,USA,6806,3512,10318,True,False,Athletics,Athletics,"PERRONE, Elisabetta",Women,ITA,False,0,1,0,1,15,11,12,38,79,5
1996,Atlanta,USA,6806,3512,10318,True,False,Fencing,Fencing,"CUOMO, Sandro",Men,ITA,False,1,0,0,1,15,11,12,38,79,5
1996,Atlanta,USA,6806,3512,10318,True,False,Water Polo,Aquatics,"ANGELINI, Alberto",Men,ITA,False,0,0,1,1,15,11,12,38,79,5
1996,Atlanta,USA,6806,3512,10318,True,False,Volleyball,Volleyball,"BERNARDI, Lorenzo",Men,ITA,False,0,1,0,1,15,11,12,38,79,5
1996,Atlanta,USA,6806,3512,10318,True,False,Fencing,Fencing,"CASERTA, Raffaello",Men,ITA,False,0,0,1,1,15,11,12,38,79,5
1996,Atlanta,USA,6806,3512,10318,True,False,Gymnastics Artistic,Gymnastics,"CHECHI, Jury",Men,ITA,False,1,0,0,1,15,11,12,38,79,5
1996,Atlanta,USA,6806,3512,10318,True,False,Fencing,Fencing,"PUCCINI, Alessandro",Men,ITA,False,1,0,0,1,15,11,12,38,79,5
1996,Atlanta,USA,6806,3512,10318,True,False,Shooting,Shooting,"PERA, Albano",Men,ITA,False,0,1,0,1,15,11,12,38,79,5
1996,Atlanta,USA,6806,3512,10318,True,False,Rowing,Rowing,"ABBAGNALE, Agostino",Men,ITA,False,1,0,0,1,15,11,12,38,79,5
1996,Atlanta,USA,6806,3512,10318,True,False,Archery,Archery,"BISIANI, Matteo",Men,ITA,False,0,0,1,1,15,11,12,38,79,5
1996,Atlanta,USA,6806,3512,10318,True,False,Shooting,Shooting,"BENELLI, Andrea",Men,ITA,False,0,0,1,1,15,11,12,38,79,5
1996,Atlanta,USA,6806,3512,10318,True,False,Shooting,Shooting,"FALCO, Ennio",Men,ITA,False,1,0,0,1,15,11,12,38,79,5
1996,Atlanta,USA,6806,3512,10318,True,False,Cycling Track,Cycling,"MARTINELLO, Silvio",Men,ITA,False,1,0,0,1,15,11,12,38,79,5
1996,Atlanta,USA,6806,3512,10318,True,False,Canoe Sprint,Canoe,"SCARPA, Daniele",Men,ITA,False,1,1,0,2,15,11,12,38,79,5
1996,Atlanta,USA,6806,3512,10318,True,False,Canoe Sprint,Canoe,"ROSSI, Antonio",Men,ITA,False,2,0,0,2,15,11,12,38,79,5
1996,Atlanta,USA,6806,3512,10318,True,False,Canoe Sprint,Canoe,"BONOMI, Beniamino",Men,ITA,False,0,2,0,2,15,11,12,38,79,5
1996,Atlanta,USA,6806,3512,10318,True,False,Athletics,Athletics,"LAMBRUSCHINI, Alessandro",Men,ITA,False,0,0,1,1,15,11,12,38,79,5
1996,Atlanta,USA,6806,3512,10318,True,False,Swimming,Aquatics,"MERISI, Emanuele",Men,ITA,False,0,0,1,1,15,11,12,38,79,5
1996,Atlanta,USA,6806,3512,10318,True,False,Shooting,Shooting,"DI DONNA, Roberto",Men,ITA,False,1,0,1,2,15,11,12,38,79,5
1996,Atlanta,USA,6806,3512,10318,True,False,Judo,Judo,"GIOVINAZZO, Girolamo",Men,ITA,False,0,1,0,1,15,11,12,38,79,5
1996,Atlanta,USA,6806,3512,10318,True,False,Athletics,Athletics,"CUTHBERT, Juliet",Women,JAM,False,0,0,1,1,1,3,3,7,12,33
1996,Atlanta,USA,6806,3512,10318,True,False,Athletics,Athletics,"HEMMINGS, Deon Marie",Women,JAM,False,1,0,0,1,1,3,3,7,12,33
1996,Atlanta,USA,6806,3512,10318,True,False,Athletics,Athletics,"OTTEY, Merlene",Women,JAM,False,0,2,1,3,1,3,3,7,12,33
1996,Atlanta,USA,6806,3512,10318,True,False,Athletics,Athletics,"BECKFORD, James",Men,JAM,False,0,1,0,1,1,3,3,7,12,33
1996,Atlanta,USA,6806,3512,10318,True,False,Athletics,Athletics,"BLAKE, Dennis",Men,JAM,False,0,0,1,1,1,3,3,7,12,33
1996,Atlanta,USA,6806,3512,10318,True,False,Athletics,Athletics,"ARIMORI, Yuko",Women,JPN,False,0,0,1,1,3,6,5,14,26,19
1996,Atlanta,USA,6806,3512,10318,True,False,Synchronized Swimming,Aquatics,"FUJII, Raika",Women,JPN,False,0,0,1,1,3,6,5,14,26,19
1996,Atlanta,USA,6806,3512,10318,True,False,Judo,Judo,"TANABE, Yoko",Women,JPN,False,0,1,0,1,3,6,5,14,26,19
1996,Atlanta,USA,6806,3512,10318,True,False,Judo,Judo,"EMOTO, Yuko",Women,JPN,False,1,0,0,1,3,6,5,14,26,19
1996,Atlanta,USA,6806,3512,10318,True,False,Judo,Judo,"SUGAWARA, Noriko",Women,JPN,False,0,0,1,1,3,6,5,14,26,19
1996,Atlanta,USA,6806,3512,10318,True,False,Sailing,Sailing,"KINOSHITA, Yurie Alicia",Women,JPN,False,0,1,0,1,3,6,5,14,26,19
1996,Atlanta,USA,6806,3512,10318,True,False,Judo,Judo,"TAMURA, Ryoko",Women,JPN,False,0,1,0,1,3,6,5,14,26,19
1996,Atlanta,USA,6806,3512,10318,True,False,Baseball,Baseball,"FUKUDOME, Kosuke",Men,JPN,False,0,1,0,1,3,6,5,14,26,19
1996,Atlanta,USA,6806,3512,10318,True,False,Judo,Judo,"KOGA, Toshihiko",Men,JPN,False,0,1,0,1,3,6,5,14,26,19
1996,Atlanta,USA,6806,3512,10318,True,False,Wrestling Freestyle,Wrestling,"OTA, Takuya",Men,JPN,False,0,0,1,1,3,6,5,14,26,19
1996,Atlanta,USA,6806,3512,10318,True,False,Judo,Judo,"NAKAMURA, Kenzo",Men,JPN,False,1,0,0,1,3,6,5,14,26,19
1996,Atlanta,USA,6806,3512,10318,True,False,Judo,Judo,"NAKAMURA, Yukimasa",Men,JPN,False,0,1,0,1,3,6,5,14,26,19
1996,Atlanta,USA,6806,3512,10318,True,False,Cycling Track,Cycling,"JUMONJI, Takanobu",Men,JPN,False,0,0,1,1,3,6,5,14,26,19
1996,Atlanta,USA,6806,3512,10318,True,False,Judo,Judo,"NOMURA, Tadahiro",Men,JPN,False,1,0,0,1,3,6,5,14,26,19
1996,Atlanta,USA,6806,3512,10318,True,False,Modern Pentathlon,Modern Pentathlon,"PARYGIN, Aleksandr",Men,KAZ,False,1,0,0,1,3,4,4,11,21,23
1996,Atlanta,USA,6806,3512,10318,True,False,Weightlifting,Weightlifting,"KHRAPATY, Anatoli",Men,KAZ,False,0,1,0,1,3,4,4,11,21,23
1996,Atlanta,USA,6806,3512,10318,True,False,Boxing,Boxing,"ZHIROV, Vasily",Men,KAZ,False,1,0,0,1,3,4,4,11,21,23
1996,Atlanta,USA,6806,3512,10318,True,False,Boxing,Boxing,"IBRAIMOV, Yermakhan",Men,KAZ,False,0,0,1,1,3,4,4,11,21,23
1996,Atlanta,USA,6806,3512,10318,True,False,Boxing,Boxing,"NIYAZYMBETOV, Bolat",Men,KAZ,False,0,0,1,1,3,4,4,11,21,23
1996,Atlanta,USA,6806,3512,10318,True,False,Wrestling Greco-Roman,Wrestling,"MELNICHENKO, Yuriy",Men,KAZ,False,1,0,0,1,3,4,4,11,21,23
1996,Atlanta,USA,6806,3512,10318,True,False,Shooting,Shooting,"BELYAYEV, Sergey",Men,KAZ,False,0,2,0,2,3,4,4,11,21,23
1996,Atlanta,USA,6806,3512,10318,True,False,Wrestling Freestyle,Wrestling,"MAMYROV, Maulen",Men,KAZ,False,0,0,1,1,3,4,4,11,21,23
1996,Atlanta,USA,6806,3512,10318,True,False,Boxing,Boxing,"DZUMADILOV, Bulat",Men,KAZ,False,0,1,0,1,3,4,4,11,21,23
1996,Atlanta,USA,6806,3512,10318,True,False,Shooting,Shooting,"VOKHMYANIN, Vladimir",Men,KAZ,False,0,0,1,1,3,4,4,11,21,23
1996,Atlanta,USA,6806,3512,10318,True,False,Athletics,Athletics,"KONGA, Pauline",Women,KEN,False,0,1,0,1,1,3,3,7,12,34
1996,Atlanta,USA,6806,3512,10318,True,False,Athletics,Athletics,"WAINAINA, Erick",Men,KEN,False,0,0,1,1,1,3,3,7,12,34
1996,Atlanta,USA,6806,3512,10318,True,False,Athletics,Athletics,"ONYANCHA, Fred",Men,KEN,False,0,0,1,1,1,3,3,7,12,34
1996,Atlanta,USA,6806,3512,10318,True,False,Athletics,Athletics,"KETER, Joseph",Men,KEN,False,1,0,0,1,1,3,3,7,12,34
1996,Atlanta,USA,6806,3512,10318,True,False,Athletics,Athletics,"KIPTANUI, Moses",Men,KEN,False,0,1,0,1,1,3,3,7,12,34
1996,Atlanta,USA,6806,3512,10318,True,False,Athletics,Athletics,"KIPKORIR, Stephen",Men,KEN,False,0,0,1,1,1,3,3,7,12,34
1996,Atlanta,USA,6806,3512,10318,True,False,Athletics,Athletics,"TERGAT, Paul",Men,KEN,False,0,1,0,1,1,3,3,7,12,34
1996,Atlanta,USA,6806,3512,10318,True,False,Hockey,Hockey,"CHANG, Eun-Jung",Women,KOR,False,0,1,0,1,9,15,4,28,61,8
1996,Atlanta,USA,6806,3512,10318,True,False,Handball,Handball,"CHO, Eun-Hee",Women,KOR,False,0,1,0,1,9,15,4,28,61,8
1996,Atlanta,USA,6806,3512,10318,True,False,Archery,Archery,"KIM, Jo-Sun",Women,KOR,False,1,0,0,1,9,15,4,28,61,8
1996,Atlanta,USA,6806,3512,10318,True,False,Badminton,Badminton,"BANG, Soo-Hyun",Women,KOR,False,1,0,0,1,9,15,4,28,61,8
1996,Atlanta,USA,6806,3512,10318,True,False,Archery,Archery,"KIM, Kyung-Wook",Women,KOR,False,2,0,0,2,9,15,4,28,61,8
1996,Atlanta,USA,6806,3512,10318,True,False,Badminton,Badminton,"GIL, Young-Ah",Women,KOR,False,1,1,0,2,9,15,4,28,61,8
1996,Atlanta,USA,6806,3512,10318,True,False,Table Tennis,Table Tennis,"PARK, Hae-Jung",Women,KOR,False,0,0,1,1,9,15,4,28,61,8
1996,Atlanta,USA,6806,3512,10318,True,False,Judo,Judo,"CHO, Min-Sun",Women,KOR,False,1,0,0,1,9,15,4,28,61,8
1996,Atlanta,USA,6806,3512,10318,True,False,Judo,Judo,"JUNG, Sung-Sook",Women,KOR,False,0,0,1,1,9,15,4,28,61,8
1996,Atlanta,USA,6806,3512,10318,True,False,Judo,Judo,"JUNG, Sun-Yong",Women,KOR,False,0,1,0,1,9,15,4,28,61,8
1996,Atlanta,USA,6806,3512,10318,True,False,Judo,Judo,"HYUN, Sook-Hee",Women,KOR,False,0,1,0,1,9,15,4,28,61,8
1996,Atlanta,USA,6806,3512,10318,True,False,Gymnastics Artistic,Gymnastics,"YEO, Hong-Chul",Men,KOR,False,0,1,0,1,9,15,4,28,61,8
1996,Atlanta,USA,6806,3512,10318,True,False,Athletics,Athletics,"LEE, Bong Ju",Men,KOR,False,0,1,0,1,9,15,4,28,61,8
1996,Atlanta,USA,6806,3512,10318,True,False,Archery,Archery,"JANG, Yong-Ho",Men,KOR,False,0,1,0,1,9,15,4,28,61,8
1996,Atlanta,USA,6806,3512,10318,True,False,Archery,Archery,"OH, Kyo-Moon",Men,KOR,False,0,1,1,2,9,15,4,28,61,8
1996,Atlanta,USA,6806,3512,10318,True,False,Badminton,Badminton,"KIM, Dong-Moon",Men,KOR,False,1,0,0,1,9,15,4,28,61,8
1996,Atlanta,USA,6806,3512,10318,True,False,Judo,Judo,"KIM, Min-Soo",Men,KOR,False,0,1,0,1,9,15,4,28,61,8
1996,Atlanta,USA,6806,3512,10318,True,False,Judo,Judo,"JEON, Ki-Young",Men,KOR,False,1,0,0,1,9,15,4,28,61,8
1996,Atlanta,USA,6806,3512,10318,True,False,Boxing,Boxing,"LEE, Seung-Bae",Men,KOR,False,0,1,0,1,9,15,4,28,61,8
1996,Atlanta,USA,6806,3512,10318,True,False,Wrestling Freestyle,Wrestling,"YANG, Hyun-Mo",Men,KOR,False,0,1,0,1,9,15,4,28,61,8
1996,Atlanta,USA,6806,3512,10318,True,False,Judo,Judo,"CHO, In-Chul",Men,KOR,False,0,0,1,1,9,15,4,28,61,8
1996,Atlanta,USA,6806,3512,10318,True,False,Wrestling Freestyle,Wrestling,"PARK, Jang-Soon",Men,KOR,False,0,1,0,1,9,15,4,28,61,8
1996,Atlanta,USA,6806,3512,10318,True,False,Judo,Judo,"KWAK, Dae-Sung",Men,KOR,False,0,1,0,1,9,15,4,28,61,8
1996,Atlanta,USA,6806,3512,10318,True,False,Wrestling Freestyle,Wrestling,"JANG, Jae-Sung",Men,KOR,False,0,1,0,1,9,15,4,28,61,8
1996,Atlanta,USA,6806,3512,10318,True,False,Wrestling Greco-Roman,Wrestling,"SIM, Kwon-Ho",Men,KOR,False,1,0,0,1,9,15,4,28,61,8
1996,Atlanta,USA,6806,3512,10318,True,False,Canoe Sprint,Canoe,"KLEMENTYEV, Ivans",Men,LAT,False,0,1,0,1,0,1,0,1,2,64
1996,Atlanta,USA,6806,3512,10318,True,False,Basketball,Basketball,"EINIKIS, Gintaras",Men,LTU,False,0,0,1,1,0,0,1,1,1,73
1996,Atlanta,USA,6806,3512,10318,True,False,Athletics,Athletics,"BOULAMI, Khalid",Men,MAR,False,0,0,1,1,0,0,2,2,2,65
1996,Atlanta,USA,6806,3512,10318,True,False,Athletics,Athletics,"HISSOU, Salah",Men,MAR,False,0,0,1,1,0,0,2,2,2,65
1996,Atlanta,USA,6806,3512,10318,True,False,Badminton,Badminton,"SIDEK, Rashid",Men,MAS,False,0,0,1,1,0,1,1,2,3,57
1996,Atlanta,USA,6806,3512,10318,True,False,Badminton,Badminton,"CHEAH, Soon Kit",Men,MAS,False,0,1,0,1,0,1,1,2,3,57
1996,Atlanta,USA,6806,3512,10318,True,False,Canoe Sprint,Canoe,"JURAVSCHI, Nicolae",Men,MDA,False,0,1,0,1,0,1,1,2,3,58
1996,Atlanta,USA,6806,3512,10318,True,False,Wrestling Greco-Roman,Wrestling,"MUREIKO, Sergei",Men,MDA,False,0,0,1,1,0,1,1,2,3,58
1996,Atlanta,USA,6806,3512,10318,True,False,Athletics,Athletics,"SEGURA, Bernardo",Men,MEX,False,0,0,1,1,0,0,1,1,1,74
1996,Atlanta,USA,6806,3512,10318,True,False,Judo,Judo,"NARMANDAKH, Dorjpalam",Men,MGL,False,0,0,1,1,0,0,1,1,1,75
1996,Atlanta,USA,6806,3512,10318,True,False,Athletics,Athletics,"MUTOLA, Maria",Women,MOZ,False,0,0,1,1,0,0,1,1,1,76
1996,Atlanta,USA,6806,3512,10318,True,False,Athletics,Athletics,"FREDERICKS, Frank",Men,NAM,False,0,2,0,2,0,2,0,2,4,49
1996,Atlanta,USA,6806,3512,10318,True,False,Hockey,Hockey,"DE HEIJ, Stella",Women,NED,False,0,0,1,1,4,7,10,21,36,14
1996,Atlanta,USA,6806,3512,10318,True,False,Rowing,Rowing,"EIJS, Irene",Women,NED,False,0,0,1,1,4,7,10,21,36,14
1996,Atlanta,USA,6806,3512,10318,True,False,Dressage,Equestrian,"BARTELS, Tineke",Women,NED,False,0,1,0,1,4,7,10,21,36,14
1996,Atlanta,USA,6806,3512,10318,True,False,Cycling Track,Cycling,"HARINGA, Ingrid",Women,NED,False,0,1,1,2,4,7,10,21,36,14
1996,Atlanta,USA,6806,3512,10318,True,False,Dressage,Equestrian,"VAN GRUNSVEN, Anky",Women,NED,False,0,2,0,2,4,7,10,21,36,14
1996,Atlanta,USA,6806,3512,10318,True,False,Sailing,Sailing,"MATTHIJSSE, Margriet",Women,NED,False,0,1,0,1,4,7,10,21,36,14
1996,Atlanta,USA,6806,3512,10318,True,False,Judo,Judo,"ZWIERS, Claudia",Women,NED,False,0,0,1,1,4,7,10,21,36,14
1996,Atlanta,USA,6806,3512,10318,True,False,Judo,Judo,"GAL, Jenny",Women,NED,False,0,0,1,1,4,7,10,21,36,14
1996,Atlanta,USA,6806,3512,10318,True,False,Swimming,Aquatics,"VLIEGHUIS, Kirsten",Women,NED,False,0,0,2,2,4,7,10,21,36,14
1996,Atlanta,USA,6806,3512,10318,True,False,Volleyball,Volleyball,"BLANGÉ, Peter",Men,NED,False,1,0,0,1,4,7,10,21,36,14
1996,Atlanta,USA,6806,3512,10318,True,False,Rowing,Rowing,"AARDEWIJN, Pepijn",Men,NED,False,0,1,0,1,4,7,10,21,36,14
1996,Atlanta,USA,6806,3512,10318,True,False,Hockey,Hockey,"BOVELANDER, Floris Jan",Men,NED,False,1,0,0,1,4,7,10,21,36,14
1996,Atlanta,USA,6806,3512,10318,True,False,Rowing,Rowing,"BARTMAN, Michiel",Men,NED,False,1,0,0,1,4,7,10,21,36,14
1996,Atlanta,USA,6806,3512,10318,True,False,Mountain Bike,Cycling,"BRENTJENS, Bart",Men,NED,False,1,0,0,1,4,7,10,21,36,14
1996,Atlanta,USA,6806,3512,10318,True,False,Dressage,Equestrian,"ROTHENBERGER, Sven",Men,NED,False,0,1,1,2,4,7,10,21,36,14
1996,Atlanta,USA,6806,3512,10318,True,False,Sailing,Sailing,"HEINER, Roy",Men,NED,False,0,0,1,1,4,7,10,21,36,14
1996,Atlanta,USA,6806,3512,10318,True,False,Judo,Judo,"HUIZINGA, Mark",Men,NED,False,0,0,1,1,4,7,10,21,36,14
1996,Atlanta,USA,6806,3512,10318,True,False,Athletics,Athletics,"AJUNWA, Chioma",Women,NGR,False,1,0,0,1,2,2,3,7,13,30
1996,Atlanta,USA,6806,3512,10318,True,False,Athletics,Athletics,"AFOLABI, Bisi",Women,NGR,False,0,1,0,1,2,2,3,7,13,30
1996,Atlanta,USA,6806,3512,10318,True,False,Athletics,Athletics,"OGUNKOYA, Falilat",Women,NGR,False,0,1,1,2,2,2,3,7,13,30
1996,Atlanta,USA,6806,3512,10318,True,False,Athletics,Athletics,"ONYALI, Mary",Women,NGR,False,0,0,1,1,2,2,3,7,13,30
1996,Atlanta,USA,6806,3512,10318,True,False,Football,Football,"AMOKACHI, Daniel",Men,NGR,False,1,0,0,1,2,2,3,7,13,30
1996,Atlanta,USA,6806,3512,10318,True,False,Boxing,Boxing,"DOKIWARI, Duncan",Men,NGR,False,0,0,1,1,2,2,3,7,13,30
1996,Atlanta,USA,6806,3512,10318,True,False,Athletics,Athletics,"HATTESTAD, Trine",Women,NOR,False,0,0,1,1,2,2,3,7,13,31
1996,Atlanta,USA,6806,3512,10318,True,False,Football,Football,"AARONES, Ann Kristin",Women,NOR,False,0,0,1,1,2,2,3,7,13,31
1996,Atlanta,USA,6806,3512,10318,True,False,Rowing,Rowing,"STOERSETH, Steffen",Men,NOR,False,0,1,0,1,2,2,3,7,13,31
1996,Atlanta,USA,6806,3512,10318,True,False,Sailing,Sailing,"MOBERG, Peer",Men,NOR,False,0,0,1,1,2,2,3,7,13,31
1996,Atlanta,USA,6806,3512,10318,True,False,Canoe Sprint,Canoe,"HOLMANN, Knut",Men,NOR,False,1,1,0,2,2,2,3,7,13,31
1996,Atlanta,USA,6806,3512,10318,True,False,Athletics,Athletics,"RODAL, Vebjørn",Men,NOR,False,1,0,0,1,2,2,3,7,13,31
1996,Atlanta,USA,6806,3512,10318,True,False,Sailing,Sailing,"KENDALL, Barbara",Women,NZL,False,0,1,0,1,3,2,2,7,15,28
1996,Atlanta,USA,6806,3512,10318,True,False,Eventing,Equestrian,"LATTA, Vicky",Women,NZL,False,0,0,1,1,3,2,2,7,15,28
1996,Atlanta,USA,6806,3512,10318,True,False,Eventing,Equestrian,"CLARK, Sally",Women,NZL,False,0,1,0,1,3,2,2,7,15,28
1996,Atlanta,USA,6806,3512,10318,True,False,Eventing,Equestrian,"TAIT, Blyth",Men,NZL,False,1,0,1,2,3,2,2,7,15,28
1996,Atlanta,USA,6806,3512,10318,True,False,Swimming,Aquatics,"LOADER, Danyon",Men,NZL,False,2,0,0,2,3,2,2,7,15,28
1996,Atlanta,USA,6806,3512,10318,True,False,Boxing,Boxing,"VELASCO, Mansueto",Men,PHI,False,0,1,0,1,0,1,0,1,2,66
1996,Atlanta,USA,6806,3512,10318,True,False,Archery,Archery,"DZIECIOL, Iwona",Women,POL,False,0,0,1,1,7,5,5,17,36,15
1996,Atlanta,USA,6806,3512,10318,True,False,Judo,Judo,"SZCZEPANSKA, Aneta",Women,POL,False,0,1,0,1,7,5,5,17,36,15
1996,Atlanta,USA,6806,3512,10318,True,False,Shooting,Shooting,"MAUER, Renata",Women,POL,False,1,0,1,2,7,5,5,17,36,15
1996,Atlanta,USA,6806,3512,10318,True,False,Athletics,Athletics,"PARTYKA, Artur",Men,POL,False,0,1,0,1,7,5,5,17,36,15
1996,Atlanta,USA,6806,3512,10318,True,False,Fencing,Fencing,"KIELPIKOWSKI, Piotr",Men,POL,False,0,1,0,1,7,5,5,17,36,15
1996,Atlanta,USA,6806,3512,10318,True,False,Shooting,Shooting,"RZEPKOWSKI, Miroslaw",Men,POL,False,0,1,0,1,7,5,5,17,36,15
1996,Atlanta,USA,6806,3512,10318,True,False,Canoe Sprint,Canoe,"MARKIEWICZ, Piotr",Men,POL,False,0,0,1,1,7,5,5,17,36,15
1996,Atlanta,USA,6806,3512,10318,True,False,Sailing,Sailing,"KUSZNIEREWICZ, Mateusz",Men,POL,False,1,0,0,1,7,5,5,17,36,15
1996,Atlanta,USA,6806,3512,10318,True,False,Judo,Judo,"NASTULA, Pawel",Men,POL,False,1,0,0,1,7,5,5,17,36,15
1996,Atlanta,USA,6806,3512,10318,True,False,Wrestling Greco-Roman,Wrestling,"WRONSKI, Andrzej",Men,POL,False,1,0,0,1,7,5,5,17,36,15
1996,Atlanta,USA,6806,3512,10318,True,False,Wrestling Greco-Roman,Wrestling,"FAFINSKI, Jacek",Men,POL,False,0,1,0,1,7,5,5,17,36,15
1996,Atlanta,USA,6806,3512,10318,True,False,Weightlifting,Weightlifting,"COFALIK, Andrzej",Men,POL,False,0,0,1,1,7,5,5,17,36,15
1996,Atlanta,USA,6806,3512,10318,True,False,Wrestling Greco-Roman,Wrestling,"TRACZ, Józef",Men,POL,False,0,0,1,1,7,5,5,17,36,15
1996,Atlanta,USA,6806,3512,10318,True,False,Wrestling Greco-Roman,Wrestling,"WOLNY, Ryszard",Men,POL,False,1,0,0,1,7,5,5,17,36,15
1996,Atlanta,USA,6806,3512,10318,True,False,Wrestling Greco-Roman,Wrestling,"ZAWADZKI, Wlodzimierz",Men,POL,False,1,0,0,1,7,5,5,17,36,15
1996,Atlanta,USA,6806,3512,10318,True,False,Athletics,Athletics,"KORZENIOWSKI, Robert",Men,POL,False,1,0,0,1,7,5,5,17,36,15
1996,Atlanta,USA,6806,3512,10318,True,False,Athletics,Athletics,"RIBEIRO, Fernanda",Women,POR,False,1,0,0,1,1,0,1,2,4,50
1996,Atlanta,USA,6806,3512,10318,True,False,Sailing,Sailing,"BARRETO, Nuno",Men,POR,False,0,0,1,1,1,0,1,2,4,50
1996,Atlanta,USA,6806,3512,10318,True,False,Judo,Judo,"KYE, Sun Hui",Women,PRK,False,1,0,0,1,2,1,2,5,10,37
1996,Atlanta,USA,6806,3512,10318,True,False,Weightlifting,Weightlifting,"JON, Chol Ho",Men,PRK,False,0,0,1,1,2,1,2,5,10,37
1996,Atlanta,USA,6806,3512,10318,True,False,Weightlifting,Weightlifting,"KIM, Myong Nam",Men,PRK,False,0,1,0,1,2,1,2,5,10,37
1996,Atlanta,USA,6806,3512,10318,True,False,Wrestling Freestyle,Wrestling,"RI, Yong Sam",Men,PRK,False,0,0,1,1,2,1,2,5,10,37
1996,Atlanta,USA,6806,3512,10318,True,False,Wrestling Freestyle,Wrestling,"KIM, Il",Men,PRK,False,1,0,0,1,2,1,2,5,10,37
1996,Atlanta,USA,6806,3512,10318,True,False,Boxing,Boxing,"SANTOS, Daniel",Men,PUR,False,0,0,1,1,0,0,1,1,1,77
1996,Atlanta,USA,6806,3512,10318,True,False,Rowing,Rowing,"MACOVICIUC, Camelia",Women,ROU,False,1,0,0,1,4,8,12,24,40,12
1996,Atlanta,USA,6806,3512,10318,True,False,Gymnastics Artistic,Gymnastics,"MILOSOVICI, Lavinia",Women,ROU,False,0,0,2,2,4,8,12,24,40,12
1996,Atlanta,USA,6806,3512,10318,True,False,Fencing,Fencing,"CARLESCU BADEA, Laura Gabriela",Women,ROU,False,1,1,0,2,4,8,12,24,40,12
1996,Atlanta,USA,6806,3512,10318,True,False,Fencing,Fencing,"SCARLAT, Roxana",Women,ROU,False,0,1,0,1,4,8,12,24,40,12
1996,Atlanta,USA,6806,3512,10318,True,False,Gymnastics Artistic,Gymnastics,"AMANAR, Simona",Women,ROU,False,1,1,2,4,4,8,12,24,40,12
1996,Atlanta,USA,6806,3512,10318,True,False,Rowing,Rowing,"COGEANU, Veronica",Women,ROU,False,1,0,0,1,4,8,12,24,40,12
1996,Atlanta,USA,6806,3512,10318,True,False,Gymnastics Artistic,Gymnastics,"GOGEAN, Gina",Women,ROU,False,0,1,3,4,4,8,12,24,40,12
1996,Atlanta,USA,6806,3512,10318,True,False,Gymnastics Artistic,Gymnastics,"LOAIES, Ionela",Women,ROU,False,0,0,1,1,4,8,12,24,40,12
1996,Atlanta,USA,6806,3512,10318,True,False,Athletics,Athletics,"SZABO, Gabriela",Women,ROU,False,0,1,0,1,4,8,12,24,40,12
1996,Atlanta,USA,6806,3512,10318,True,False,Gymnastics Artistic,Gymnastics,"BURINCA, Dan",Men,ROU,False,0,1,0,1,4,8,12,24,40,12
1996,Atlanta,USA,6806,3512,10318,True,False,Gymnastics Artistic,Gymnastics,"URZICA, Marius",Men,ROU,False,0,1,0,1,4,8,12,24,40,12
1996,Atlanta,USA,6806,3512,10318,True,False,Canoe Sprint,Canoe,"ANDRIEV, Gheorghe",Men,ROU,False,0,0,1,1,4,8,12,24,40,12
1996,Atlanta,USA,6806,3512,10318,True,False,Canoe Sprint,Canoe,"BORSAN, Antonel",Men,ROU,False,0,1,0,1,4,8,12,24,40,12
1996,Atlanta,USA,6806,3512,10318,True,False,Weightlifting,Weightlifting,"VLAD, Nicu",Men,ROU,False,0,0,1,1,4,8,12,24,40,12
1996,Atlanta,USA,6806,3512,10318,True,False,Boxing,Boxing,"SIMION, Marian",Men,ROU,False,0,0,1,1,4,8,12,24,40,12
1996,Atlanta,USA,6806,3512,10318,True,False,Boxing,Boxing,"DOROFTEI, Leonard",Men,ROU,False,0,0,1,1,4,8,12,24,40,12
1996,Atlanta,USA,6806,3512,10318,True,False,Swimming,Aquatics,"HEYNS, Penelope",Women,RSA,False,2,0,0,2,3,1,1,5,12,35
1996,Atlanta,USA,6806,3512,10318,True,False,Swimming,Aquatics,"KRIEL, Marianne",Women,RSA,False,0,0,1,1,3,1,1,5,12,35
1996,Atlanta,USA,6806,3512,10318,True,False,Athletics,Athletics,"THUGWANE, Josia",Men,RSA,False,1,0,0,1,3,1,1,5,12,35
