Year,Host_City,Host_Country,Summer,Winter,Discipline,Sport,Event,Ath_Name,Gender,NOC,Home_Adv,Medal,Gold,Silver,Bronze,Total_Medals,Age
1968,Mexico,MEX,True,False,Gymnastics Artistic,Gymnastics,Team competition,"BAUERSCHMIDT, Maritta",Women,GDR,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Gymnastics Artistic,Gymnastics,Team competition,"BURDA, Lyubov",Women,URS,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Gymnastics Artistic,Gymnastics,Team competition,"KRAJCIROVA-NEMETHOVA, Mariana",Women,TCH,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Dressage,Equestrian,Team,"GOSSWEILER, Marianne",Women,SUI,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Jumping,Equestrian,Team,"LEFÈBVRE, Janou",Women,FRA,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Dressage,Equestrian,Team,"LINSENHOFF, Liselott",Women,FRG,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Dressage,Equestrian,Team,"PETUSHKOVA, Yelena",Women,URS,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Canoe Sprint,Canoe,K-2 500m,"ESSER, Roswitha",Women,FRG,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Canoe Sprint,Canoe,K-2 500m,"PFEFFER, Anna",Women,HUN,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Canoe Sprint,Canoe,K-2 500m,"SEREDINA, Antonina",Women,URS,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Canoe Sprint,Canoe,K-1 500m,"BREUER, Renate",Women,FRG,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Canoe Sprint,Canoe,K-1 500m,"DUMITRU, Viorica",Women,ROU,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Canoe Sprint,Canoe,K-1 500m,"KHVEDOSYUK, Lyudmila",Women,URS,False,Gold,1,0,1,2,
1968,Mexico,MEX,True,False,Jumping,Equestrian,Individual,"COAKES, Marion",Women,GBR,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Athletics,Athletics,80m hurdles,"CAIRD, Maureen",Women,AUS,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Athletics,Athletics,80m hurdles,"CHI, Cheng",Women,TPE,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Athletics,Athletics,80m hurdles,"RYAN, Pamela",Women,AUS,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Swimming,Aquatics,800m freestyle,"KRUSE, Pamela",Women,USA,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Swimming,Aquatics,800m freestyle,"RAMIREZ, Maria Teresa",Women,MEX,True,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Athletics,Athletics,800m,"GOMMERS, Maria",Women,NED,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Athletics,Athletics,800m,"MANNING-JACKSON, Madeline",Women,USA,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Athletics,Athletics,800m,"SILAI, Ileana",Women,ROU,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Athletics,Athletics,4x100m relay,"BAILES, Margaret",Women,USA,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Athletics,Athletics,4x100m relay,"BUKHARINA, Galina",Women,URS,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Athletics,Athletics,4x100m relay,"COBIÁN, Miguelina",Women,CUB,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Swimming,Aquatics,4x100m medley,"BALL, Catie",Women,USA,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Swimming,Aquatics,4x100m medley,"FROMMATER, Uta",Women,FRG,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Swimming,Aquatics,4x100m medley,"PLAYFAIR, Judy",Women,AUS,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Swimming,Aquatics,4x100m freestyle,"CORSON, Marilyn",Women,CAN,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Swimming,Aquatics,4x100m freestyle,"GRUNERT , Martina",Women,GDR,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Swimming,Aquatics,400m medley,"STEINBACH, Sabine",Women,GDR,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Swimming,Aquatics,400m medley,"VIDALI, Lynn",Women,USA,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Swimming,Aquatics,400m freestyle,"MORAS, Karen",Women,AUS,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Athletics,Athletics,400m,"BESSON, Colette",Women,FRA,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Athletics,Athletics,400m,"BOARD, Lillian",Women,GBR,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Athletics,Athletics,400m,"CHISTYAKOVA, Natalya",Women,URS,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Diving,Aquatics,3m springboard,"GOSSICK, Sue",Women,USA,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Diving,Aquatics,3m springboard,"O'SULLIVAN, Keala",Women,USA,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Diving,Aquatics,3m springboard,"SAFONOVA, Tamara",Women,URS,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Swimming,Aquatics,200m medley,"KOLB, Claudia",Women,USA,False,Gold,2,0,0,2,
1968,Mexico,MEX,True,False,Swimming,Aquatics,200m freestyle,"BARKMAN, Jane",Women,USA,False,Bronze,1,0,1,2,
1968,Mexico,MEX,True,False,Swimming,Aquatics,200m freestyle,"MEYER, Debbie",Women,USA,False,Gold,3,0,0,3,
1968,Mexico,MEX,True,False,Swimming,Aquatics,200m butterfly,"KOK, Ada",Women,NED,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Swimming,Aquatics,200m butterfly,"LINDNER, Helga",Women,GDR,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Swimming,Aquatics,200m backstroke,"WATSON, Lillian Debra",Women,USA,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Athletics,Athletics,200m,"BOYLE, Raelene Ann",Women,AUS,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Athletics,Athletics,200m,"LAMY, Jennifer",Women,AUS,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Diving,Aquatics,10m platform,"DUCHKOVÁ, Milena",Women,TCH,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Diving,Aquatics,10m platform,"KUZNETSOVA-LOBANOVA, Natalya Nikolayevna Nikolayeva",Women,URS,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Diving,Aquatics,10m platform,"PETERSON, Ann",Women,USA,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Swimming,Aquatics,100m freestyle,"GUSTAVSON, Linda",Women,USA,False,Bronze,1,1,1,3,
1968,Mexico,MEX,True,False,Swimming,Aquatics,100m freestyle,"HENNE, Jan",Women,USA,False,Gold,2,1,1,4,
1968,Mexico,MEX,True,False,Swimming,Aquatics,100m freestyle,"PEDERSEN, Susan",Women,USA,False,Silver,2,2,0,4,
1968,Mexico,MEX,True,False,Swimming,Aquatics,100m butterfly,"DANIEL, Ellie",Women,USA,False,Silver,1,1,1,3,
1968,Mexico,MEX,True,False,Swimming,Aquatics,100m butterfly,"MCCLEMENTS, Lynette",Women,AUS,False,Gold,1,1,0,2,
1968,Mexico,MEX,True,False,Swimming,Aquatics,100m butterfly,"SHIELDS, Susan",Women,USA,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Swimming,Aquatics,100m breaststroke,"BJEDOV, Djurdjica",Women,YUG,False,Gold,1,1,0,2,
1968,Mexico,MEX,True,False,Swimming,Aquatics,100m breaststroke,"PROZUMENSHCHIKOVA, Galina",Women,URS,False,Silver,0,1,1,2,
1968,Mexico,MEX,True,False,Swimming,Aquatics,100m breaststroke,"WICHMAN, Sharon",Women,USA,False,Bronze,1,0,1,2,
1968,Mexico,MEX,True,False,Swimming,Aquatics,100m backstroke,"HALL, Kaye",Women,USA,False,Gold,2,0,1,3,
1968,Mexico,MEX,True,False,Swimming,Aquatics,100m backstroke,"SWAGERTY, Jane",Women,USA,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Swimming,Aquatics,100m backstroke,"TANNER, Elaine",Women,CAN,False,Silver,0,2,1,3,
1968,Mexico,MEX,True,False,Athletics,Athletics,100m,"FERRELL, Barbara",Women,USA,False,Silver,1,1,0,2,
1968,Mexico,MEX,True,False,Athletics,Athletics,100m,"KIRSZENSTEIN, Irena",Women,POL,False,Bronze,1,0,1,2,
1968,Mexico,MEX,True,False,Athletics,Athletics,100m,"TYUS, Wyomia",Women,USA,False,Gold,2,0,0,2,
1968,Mexico,MEX,True,False,Fencing,Fencing,épée individual,"KRISS, Grigori",Men,URS,False,Silver,0,2,0,2,
1968,Mexico,MEX,True,False,Fencing,Fencing,épée individual,"KULCSAR, Gyözö",Men,HUN,False,Gold,2,0,0,2,
1968,Mexico,MEX,True,False,Fencing,Fencing,épée individual,"SACCARO, Gianluigi",Men,ITA,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Fencing,Fencing,épée Team,"ANDRZEJEWSKI, Bohdan",Men,POL,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Fencing,Fencing,épée Team,"FENYVESI, Csaba",Men,HUN,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Fencing,Fencing,épée Team,"MODZOLEVSKY, Viktor",Men,URS,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Water Polo,Aquatics,water polo,"BARKALOV, Aleksey",Men,URS,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Water Polo,Aquatics,water polo,"BODNÁR, András",Men,HUN,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Water Polo,Aquatics,water polo,"BONACIC, Ozren",Men,YUG,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Volleyball,Volleyball,volleyball,"GOLIÃ?N, Bohumil",Men,TCH,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Athletics,Athletics,triple jump,"GENTILE, Giuseppe",Men,ITA,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Athletics,Athletics,triple jump,"PRUDENCIO, Nelson",Men,BRA,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Athletics,Athletics,triple jump,"SANEYEV, Viktor",Men,URS,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Rowing,Rowing,single sculls,"DEMIDDI, Alberto",Men,ARG,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Rowing,Rowing,single sculls,"MEISSNER, Jochen",Men,FRG,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Rowing,Rowing,single sculls,"WIENESE, Henri-Jan",Men,NED,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Athletics,Athletics,shot put,"MATSON, Randy",Men,USA,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Athletics,Athletics,shot put,"WOODS, George",Men,USA,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Fencing,Fencing,sabre individual,"PAWLOWSKI, Jerzy",Men,POL,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Fencing,Fencing,sabre individual,"PÉZSA, Tibor",Men,HUN,False,Bronze,0,0,2,2,
1968,Mexico,MEX,True,False,Fencing,Fencing,sabre individual,"RAKITA, Mark",Men,URS,False,Silver,1,1,0,2,
1968,Mexico,MEX,True,False,Fencing,Fencing,sabre Team,"BAKONYI, Péter",Men,HUN,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Fencing,Fencing,sabre Team,"CALARESE, Wladimiro",Men,ITA,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Fencing,Fencing,sabre Team,"MAVLIKHANOV, Umyar",Men,URS,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Gymnastics Artistic,Gymnastics,pommel horse,"CERAR, Miroslav",Men,YUG,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Gymnastics Artistic,Gymnastics,pommel horse,"LAIHO, Olli Eino",Men,FIN,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Athletics,Athletics,pole vault,"NORDWIG, Wolfgang",Men,GDR,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Athletics,Athletics,pole vault,"SCHIPROWSKI, Claus",Men,FRG,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Athletics,Athletics,pole vault,"SEAGREN, Bob",Men,USA,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Gymnastics Artistic,Gymnastics,parallel bars,"KLIMENKO, Viktor",Men,URS,False,Bronze,0,1,1,2,
1968,Mexico,MEX,True,False,Athletics,Athletics,marathon,"KIMIHARA, Kenji",Men,JPN,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Athletics,Athletics,marathon,"RYAN, Mike",Men,NZL,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Athletics,Athletics,long jump,"BEAMON, Bob",Men,USA,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Athletics,Athletics,long jump,"BEER, Klaus",Men,GDR,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Athletics,Athletics,long jump,"BOSTON, Ralph",Men,USA,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Athletics,Athletics,javelin throw,"KINNUNEN, Jorma",Men,FIN,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Athletics,Athletics,javelin throw,"KULCSÁR, Gergely",Men,HUN,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Athletics,Athletics,javelin throw,"LUSIS, Yanis",Men,URS,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Cycling Road,Cycling,individual road,"MORTENSEN, Leif",Men,DEN,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Cycling Road,Cycling,individual road,"PETTERSSON, Gösta",Men,SWE,False,Bronze,0,1,1,2,
1968,Mexico,MEX,True,False,Cycling Road,Cycling,individual road,"VIANELLI, Pierfranco",Men,ITA,False,Gold,1,0,1,2,
1968,Mexico,MEX,True,False,Gymnastics Artistic,Gymnastics,horizontal bar,"KENMOTSU, Eizo",Men,JPN,False,Bronze,1,0,1,2,
1968,Mexico,MEX,True,False,Gymnastics Artistic,Gymnastics,horizontal bar,"VORONIN, Mikhail",Men,URS,False,Gold,2,4,1,7,
1968,Mexico,MEX,True,False,Hockey,Hockey,hockey,"ABDUL, Rashid III",Men,PAK,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Hockey,Hockey,hockey,"CHRISTY, Rajendra Absolem",Men,IND,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Hockey,Hockey,hockey,"DEARING, Paul",Men,AUS,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Athletics,Athletics,high jump,"CARUTHERS, Edward J. Jr.",Men,USA,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Athletics,Athletics,high jump,"FOSBURY, Dick",Men,USA,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Athletics,Athletics,hammer throw,"KLIM, Romuald",Men,URS,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Athletics,Athletics,hammer throw,"LOVÁSZ, Lázár",Men,HUN,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Athletics,Athletics,hammer throw,"ZSIVÓTZKY, Gyula",Men,HUN,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Football,Football,football,"BÁSTI, István",Men,HUN,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Football,Football,football,"CHRISTAKIEV, Georgi",Men,BUL,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Football,Football,football,"KAMAMOTO, Kunishige",Men,JPN,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Fencing,Fencing,foil individual,"DRIMBA, Ion",Men,ROU,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Fencing,Fencing,foil individual,"KAMUTI, Jenö",Men,HUN,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Fencing,Fencing,foil individual,"REVENU, Daniel",Men,FRA,False,Bronze,1,0,1,2,
1968,Mexico,MEX,True,False,Fencing,Fencing,foil Team,"BEROLATTI, Gilles",Men,FRA,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Fencing,Fencing,foil Team,"FRANKE, Egon",Men,POL,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Fencing,Fencing,foil Team,"PUTYATIN, Viktor",Men,URS,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Sailing,Sailing,flying dutchman,"CONRAD, Reinaldo",Men,BRA,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Sailing,Sailing,flying dutchman,"LIBOR, Ullrich",Men,FRG,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Sailing,Sailing,flying dutchman,"MACDONALD-SMITH, Iain",Men,GBR,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Gymnastics Artistic,Gymnastics,floor exercises,"KATO, Sawao",Men,JPN,False,Gold,3,0,1,4,
1968,Mexico,MEX,True,False,Gymnastics Artistic,Gymnastics,floor exercises,"KATO, Takeshi",Men,JPN,False,Bronze,1,0,1,2,
1968,Mexico,MEX,True,False,Gymnastics Artistic,Gymnastics,floor exercises,"NAKAYAMA, Akinori",Men,JPN,False,Silver,4,1,1,6,
1968,Mexico,MEX,True,False,Rowing,Rowing,eight with coxswain ,"BAGDONAVICIUS, Antanas",Men,URS,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Rowing,Rowing,eight with coxswain ,"DICKSON, Peter",Men,AUS,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Rowing,Rowing,eight with coxswain ,"HENNING, Rüdiger",Men,FRG,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Sailing,Sailing,dragon,"BIRCH, Aage",Men,DEN,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Sailing,Sailing,dragon,"BOROWSKI, Paul",Men,GDR,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Sailing,Sailing,dragon,"FRIEDRICHS, George",Men,USA,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Rowing,Rowing,double sculls,"DROOG, Henricus",Men,NED,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Rowing,Rowing,double sculls,"MAHER, William",Men,USA,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Rowing,Rowing,double sculls,"SASS, Anatoli",Men,URS,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Athletics,Athletics,discus throw,"DANEK, Ludvík",Men,TCH,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Athletics,Athletics,discus throw,"MILDE, Lothar",Men,GDR,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Athletics,Athletics,discus throw,"OERTER, Al",Men,USA,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Athletics,Athletics,decathlon,"BENDLIN, Kurt",Men,FRG,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Athletics,Athletics,decathlon,"TOOMEY, Bill",Men,USA,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Athletics,Athletics,decathlon,"WALDE, Hans-Joachim",Men,FRG,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Rowing,Rowing,coxless pair 2-,"BOTHE, Heinz-Jürgen",Men,GDR,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Rowing,Rowing,coxless pair 2-,"CHRISTIANSEN, Peter Fich",Men,DEN,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Rowing,Rowing,coxless pair 2-,"HOUGH, Lawrence Alan",Men,USA,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Rowing,Rowing,coxless four,"ALBINI, Abramo",Men,ITA,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Rowing,Rowing,coxless four,"CSERMELY, József",Men,HUN,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Rowing,Rowing,coxless four,"FORBERGER, Frank",Men,GDR,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Basketball,Basketball,basketball,"ANDREYEV, Vladimir",Men,URS,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Basketball,Basketball,basketball,"BARRETT, Michael Thomas",Men,USA,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Basketball,Basketball,basketball,"CERMAK, Dragutin",Men,YUG,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Shooting,Shooting,Trap,"BRAITHWAITE, John",Men,GBR,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Shooting,Shooting,Trap,"CZEKALLA, Kurt",Men,GDR,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Shooting,Shooting,Trap,"GARRIGUS, Thomas Irvin",Men,USA,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Cycling Road,Cycling,Team time trial,"BRAMUCCI, Giovanni",Men,ITA,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Cycling Road,Cycling,Team time trial,"DEN HERTOG, Fedor",Men,NED,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Cycling Road,Cycling,Team time trial,"FÄGLUM-PETTERSSON, Erik",Men,SWE,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Gymnastics Artistic,Gymnastics,Team competition,"DIOMIDOV, Sergey",Men,URS,False,Silver,0,1,1,2,
1968,Mexico,MEX,True,False,Gymnastics Artistic,Gymnastics,Team competition,"ENDO, Yukio",Men,JPN,False,Gold,1,1,0,2,
1968,Mexico,MEX,True,False,Cycling Track,Cycling,Team Pursuit,"ASMUSSEN, Gunnar",Men,DEN,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Cycling Track,Cycling,Team Pursuit,"BOSISIO, Lorenzo",Men,ITA,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Cycling Track,Cycling,Team Pursuit,"HEMPEL, Udo",Men,FRG,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Eventing,Equestrian,Team,"COBCROFT, Brian",Men,AUS,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Jumping,Equestrian,Team,"DAY, Jim",Men,CAN,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Modern Pentathlon,Modern Pentathlon,Team,"GIUDICELLI, Jean-Pierre",Men,FRA,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Eventing,Equestrian,Team,"JONES, Ben",Men,GBR,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Modern Pentathlon,Modern Pentathlon,Team,"MONA, Istvan",Men,HUN,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Modern Pentathlon,Modern Pentathlon,Team,"ONISHENKO, Boris",Men,URS,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Eventing,Equestrian,Team,"PLUMB, John Michael",Men,USA,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Jumping,Equestrian,Team,"SCHOCKEMÖHLE, Alwin",Men,FRG,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Sailing,Sailing,Star,"BARRETT, Peter",Men,USA,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Sailing,Sailing,Star,"CAVALLO, Franco",Men,ITA,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Sailing,Sailing,Star,"LUNDE JR., Peder",Men,NOR,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Cycling Track,Cycling,Sprint,"TURRINI, Giordano",Men,ITA,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Shooting,Shooting,Skeet,"GARAGNANI, Romano",Men,ITA,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Shooting,Shooting,Skeet,"PETROV, Evgeni",Men,URS,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Shooting,Shooting,Skeet,"WIRNHIER, Konrad",Men,FRG,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Rowing,Rowing,Pair-oared shell with coxswain,"BARAN, Primo",Men,ITA,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Rowing,Rowing,Pair-oared shell with coxswain,"JØRGENSEN, Harry",Men,DEN,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Rowing,Rowing,Pair-oared shell with coxswain,"RIJNDERS, Roderick",Men,NED,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Canoe Sprint,Canoe,K-4 1000m,"AMUNDSEN, Steinar",Men,NOR,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Canoe Sprint,Canoe,K-4 1000m,"CALENIC, Anton",Men,ROU,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Canoe Sprint,Canoe,K-4 1000m,"CSIZMADIA, István",Men,HUN,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Canoe Sprint,Canoe,K-2 1000m,"GICZI, Csaba",Men,HUN,False,Silver,0,1,1,2,
1968,Mexico,MEX,True,False,Canoe Sprint,Canoe,K-2 1000m,"MOROZOV, Vladimir",Men,URS,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Canoe Sprint,Canoe,K-2 1000m,"PFAFF, Günther",Men,AUT,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Canoe Sprint,Canoe,K-1 1000m,"HANSEN, Erik",Men,DEN,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Canoe Sprint,Canoe,K-1 1000m,"HESZ, Mihály",Men,HUN,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Canoe Sprint,Canoe,K-1 1000m,"SHAPARENKO, Aleksandr",Men,URS,False,Silver,1,1,0,2,
1968,Mexico,MEX,True,False,Eventing,Equestrian,Individual,"ALLHUSEN, Derek",Men,GBR,False,Silver,1,1,0,2,
1968,Mexico,MEX,True,False,Modern Pentathlon,Modern Pentathlon,Individual,"BALCZO, Andras",Men,HUN,False,Silver,1,1,0,2,
1968,Mexico,MEX,True,False,Jumping,Equestrian,Individual,"BROOME, David",Men,GBR,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Modern Pentathlon,Modern Pentathlon,Individual,"FERM, Björn",Men,SWE,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Eventing,Equestrian,Individual,"GUYON, Jean-Jacques",Men,FRA,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Dressage,Equestrian,Individual,"KIZIMOV, Ivan",Men,URS,False,Gold,1,1,0,2,
1968,Mexico,MEX,True,False,Dressage,Equestrian,Individual,"KLIMKE, Reiner",Men,FRG,False,Bronze,1,0,1,2,
1968,Mexico,MEX,True,False,Modern Pentathlon,Modern Pentathlon,Individual,"LEDNEV, Pavel",Men,URS,False,Bronze,0,1,1,2,
1968,Mexico,MEX,True,False,Dressage,Equestrian,Individual,"NECKERMANN, Josef",Men,FRG,False,Silver,1,1,0,2,
1968,Mexico,MEX,True,False,Eventing,Equestrian,Individual,"PAGE, Michael",Men,USA,False,Bronze,0,1,1,2,
1968,Mexico,MEX,True,False,Jumping,Equestrian,Individual,"STEINKRAUS, Bill",Men,USA,False,Gold,1,0,0,1,
