Country,Year,Population,Males,Females,Life_Expectancy,GDP,Region,Elevation,Area_SqKM,Centroid_Longitude,Centroid_Latitude,Population_Density,CO2_Emissions,Methane_Emissions,Nitrous_Oxide_Emisions,Total_Emissions,Emmisions_per_Capita,Code,Lowest_Point,Highest_Point,Elevation_Range,Education_Index
Mauritius,2016,1263473.0,625417.0,638056.0,,12168437744.2644,Sub-Saharan Africa,0.0,2030.0,57.55,-20.283333,622.4004926108374,,,,0.0,0.0,MRI,0.0,828.0,828.0,
Mexico,1960,38174112.0,19017553.0,19156559.0,57.065634146341495,13056168000.0,Central America,1110.936,1923122.0,-102.3029,23.92078,19.850072954289953,63116.404,,,63116.404,0.001653382375993448,MEX,-10.0,5636.0,5646.0,
Mexico,1964,43264272.0,21563785.0,21700487.0,59.0555853658537,20070136000.0,Central America,1110.936,1923122.0,-102.3029,23.92078,22.496894112802,74278.75200000001,,,74278.75200000001,0.001716861247543932,MEX,-10.0,5636.0,5646.0,
Mexico,1968,48894019.0,24381103.0,24512916.0,60.5230975609756,29363632000.0,Central America,1110.936,1923122.0,-102.3029,23.92078,25.42429393455017,93988.877,,,93988.877,0.001922298042220665,MEX,-10.0,5636.0,5646.0,
Mexico,1972,55478151.0,27669817.0,27808334.0,62.3176585365854,45178120000.0,Central America,1110.936,1923122.0,-102.3029,23.92078,28.847962323763127,132459.374,61657.3,23869.194,217985.868,0.0039292201356890925,MEX,-10.0,5636.0,5646.0,
Mexico,1976,62623763.0,31235431.0,31388332.0,64.4686097560976,89023915584.4156,Central America,1110.936,1923122.0,-102.3029,23.92078,32.563593469369074,184138.405,72115.7,29015.504,285269.609,0.0045552933157338394,MEX,-10.0,5636.0,5646.0,
Mexico,1980,69360871.0,34592052.0,34768819.0,66.5602195121951,194356826086.957,Central America,1110.936,1923122.0,-102.3029,23.92078,36.066807514031865,268453.73600000003,87935.4,33048.17,389437.30600000004,0.005614654204673986,MEX,-10.0,5636.0,5646.0,0.4165
Mexico,1984,75780605.0,37742655.0,38037950.0,68.37202439024391,175632157330.155,Central America,1110.936,1923122.0,-102.3029,23.92078,39.4049909470122,277624.903,97059.4,37839.84,412524.143,0.0054436638899887395,MEX,-10.0,5636.0,5646.0,0.4573888888
Mexico,1988,82083919.0,40842626.0,41241293.0,70.0064878048781,183144268180.018,Central America,1110.936,1923122.0,-102.3029,23.92078,42.68263739897937,307067.24600000004,96415.0,43887.01,447369.25600000005,0.005450144942519132,MEX,-10.0,5636.0,5646.0,0.47425111119999996
Mexico,1992,88828310.0,44145043.0,44683267.0,71.5858292682927,363609256195.677,Central America,1110.936,1923122.0,-102.3029,23.92078,46.18963851487321,334698.091,87886.2,42327.4,464911.69100000005,0.00523382343984705,MEX,-10.0,5636.0,5646.0,0.49176222239999995
Mexico,1994,92349147.0,45862758.0,46486389.0,72.3638536585366,527318753518.414,Central America,1110.936,1923122.0,-102.3029,23.92078,48.020430841101074,352780.068,90298.1,44320.7,487398.86799999996,0.00527778419003697,MEX,-10.0,5636.0,5646.0,0.5048466668
Mexico,1996,95687452.0,47502195.0,48185257.0,73.09890243902441,397404140458.457,Central America,1110.936,1923122.0,-102.3029,23.92078,49.75630875212285,346417.823,100990.0,45546.44,492954.263,0.0051517127135959255,MEX,-10.0,5636.0,5646.0,0.5179687758
Mexico,1998,98821456.0,49054697.0,49766759.0,73.7514146341464,502010250656.743,Central America,1110.936,1923122.0,-102.3029,23.92078,51.38595263327029,389087.035,117134.0,58118.18,564339.215,0.005710695205705125,MEX,-10.0,5636.0,5646.0,0.5311285494
Mexico,2000,101719673.0,50506622.0,51213051.0,74.2997317073171,683647965226.955,Central America,1110.936,1923122.0,-102.3029,23.92078,52.89299014831092,398382.88,103267.0,43995.82,545645.7,0.005364210126786388,MEX,-10.0,5636.0,5646.0,0.544288323
Mexico,2002,104355608.0,51845960.0,52509648.0,74.7447073170732,741559509631.317,Central America,1110.936,1923122.0,-102.3029,23.92078,54.26364422017947,414389.335,112133.0,41662.76,568185.095,0.00544470111275668,MEX,-10.0,5636.0,5646.0,0.5619042578
Mexico,2004,106995583.0,53195536.0,53800047.0,75.11548780487809,770267585947.1909,Central America,1110.936,1923122.0,-102.3029,23.92078,55.636399042806424,441308.782,110196.0,41960.36,593465.142,0.005546632163310891,MEX,-10.0,5636.0,5646.0,0.5795201926
Mexico,2006,110092378.0,54763986.0,55328392.0,75.43978048780491,965281191371.844,Central America,1110.936,1923122.0,-102.3029,23.92078,57.24669469747629,479251.231,112932.0,42431.87,634615.101,0.0057643872584894115,MEX,-10.0,5636.0,5646.0,0.601369625
Mexico,2008,113661809.0,56556588.0,57105221.0,75.73751219512201,1101275278668.79,Central America,1110.936,1923122.0,-102.3029,23.92078,59.1027553114155,493251.83700000006,115609.0,43460.76,652321.5970000001,0.005739144948854369,MEX,-10.0,5636.0,5646.0,0.6122607760000001
Mexico,2010,117318941.0,58388317.0,58930624.0,76.0338536585366,1051128603513.77,Central America,1110.936,1923122.0,-102.3029,23.92078,61.004419376409814,464308.206,115869.0,43134.33,623311.5360000001,0.0053129659259368855,MEX,-10.0,5636.0,5646.0,0.63064341
Mexico,2012,120828307.0,60145499.0,60682808.0,76.3535853658537,1186598324461.82,Central America,1110.936,1923122.0,-102.3029,23.92078,62.82924692245214,496324.783,116704.58331,43436.27031,656465.63662,0.0054330450613696,MEX,-10.0,5636.0,5646.0,0.6378331079999999
Mexico,2014,124221600.0,61843003.0,62378597.0,76.6991707317073,1298461494903.14,Central America,1110.936,1923122.0,-102.3029,23.92078,64.59371792325187,480270.657,,,480270.657,0.003866241112656736,MEX,-10.0,5636.0,5646.0,
Mexico,2016,127540423.0,63501507.0,64038916.0,,1046922702460.87,Central America,1110.936,1923122.0,-102.3029,23.92078,66.31946543173028,,,,0.0,0.0,MEX,-10.0,5636.0,5646.0,
Moldova,1960,2544000.0,1190215.0,1353785.0,61.8127804878049,,North Asia,139.3979,32540.86,28.66198,47.20438,78.1786344921431,,,,0.0,0.0,MDA,2.0,430.0,428.0,
Moldova,1964,2774000.0,1298555.0,1475445.0,63.281268292682896,,North Asia,139.3979,32540.86,28.66198,47.20438,85.24667141556797,,,,0.0,0.0,MDA,2.0,430.0,428.0,
Moldova,1968,2960000.0,1384113.0,1575887.0,64.4823170731707,,North Asia,139.3979,32540.86,28.66198,47.20438,90.9625621449464,,,,0.0,0.0,MDA,2.0,430.0,428.0,
Moldova,1972,3131000.0,1466169.0,1664831.0,64.9507073170732,,North Asia,139.3979,32540.86,28.66198,47.20438,96.21749394453623,,2235.16,1314.5054,3549.6654,0.0011337161929096135,MDA,2.0,430.0,428.0,
Moldova,1976,3284000.0,1545068.0,1738932.0,64.9477073170732,,North Asia,139.3979,32540.86,28.66198,47.20438,100.9192750283797,,2466.36,1521.3467,3987.7067,0.0012142834043848965,MDA,2.0,430.0,428.0,
Moldova,1980,3396000.0,1605746.0,1790254.0,64.7556585365854,,North Asia,139.3979,32540.86,28.66198,47.20438,104.36110170413444,,2493.22,1631.6447,4124.8647,0.0012146244699646645,MDA,2.0,430.0,428.0,
Moldova,1984,3536000.0,1677801.0,1858199.0,65.7061463414634,,North Asia,139.3979,32540.86,28.66198,47.20438,108.66338504882783,,2675.29,1819.5233,4494.8133,0.0012711576074660633,MDA,2.0,430.0,428.0,
Moldova,1988,3660000.0,1742145.0,1917855.0,67.2556829268293,,North Asia,139.3979,32540.86,28.66198,47.20438,112.47397886841343,,3200.98,1989.3909,5190.3709,0.00141813412568306,MDA,2.0,430.0,428.0,
Moldova,1992,3706000.0,1768075.0,1937925.0,67.2454146341463,15881000000.0,North Asia,139.3979,32540.86,28.66198,47.20438,113.8875862530984,20971.573,4528.94,1745.3899,27245.902899999994,0.007351835644900158,MDA,2.0,430.0,428.0,
Moldova,1994,3691000.0,1762258.0,1928742.0,66.8833414634146,10842000000.0,North Asia,139.3979,32540.86,28.66198,47.20438,113.42662732330984,12090.098999999998,4053.61,1515.7884,17659.497399999997,0.004784475047412624,MDA,2.0,430.0,428.0,
Moldova,1996,3667748.0,1752624.0,1915124.0,66.6290975609756,1695130456.52174,North Asia,139.3979,32540.86,28.66198,47.20438,112.71207952094689,11521.714,3692.43,1382.7116,16596.8556,0.0045250806762078535,MDA,2.0,430.0,428.0,
Moldova,1998,3652732.0,1747103.0,1905629.0,66.6303170731707,1639497206.7039099,North Asia,139.3979,32540.86,28.66198,47.20438,112.2506289016332,6270.57,3488.61,954.614,10713.794,0.002933090629151003,MDA,2.0,430.0,428.0,
Moldova,2000,3639592.0,1742022.0,1897570.0,66.8910243902439,1288429150.51394,North Asia,139.3979,32540.86,28.66198,47.20438,111.84682887913841,3512.986,3253.46,799.3908,7565.8368,0.0020787595972295795,MDA,2.0,430.0,428.0,
Moldova,2002,3623062.0,1734367.0,1888695.0,67.24748780487799,1661818168.4226,North Asia,139.3979,32540.86,28.66198,47.20438,111.33885213851141,3986.0290000000014,3427.34,845.0817,8258.450700000001,0.0022794119173229718,MDA,2.0,430.0,428.0,
Moldova,2004,3603945.0,1725421.0,1878524.0,67.54973170731711,2598231467.4367104,North Asia,139.3979,32540.86,28.66198,47.20438,110.75137534779353,4554.414000000002,3534.88,857.8506,8947.1446,0.002482597431425841,MDA,2.0,430.0,428.0,
Moldova,2006,3585209.0,1718148.0,1867061.0,67.9060243902439,3408272498.11516,North Asia,139.3979,32540.86,28.66198,47.20438,110.17560691389221,4994.4540000000015,3468.77,788.3455,9251.5695,0.00258048261621568,MDA,2.0,430.0,428.0,
Moldova,2008,3570108.0,1713988.0,1856120.0,68.558512195122,6054806100.84681,North Asia,139.3979,32540.86,28.66198,47.20438,109.71154419397644,4778.101,3375.96,659.6893,8813.7503,0.0024687629337823954,MDA,2.0,430.0,428.0,
Moldova,2010,3562045.0,1712551.0,1849494.0,69.5106585365854,5811604051.96737,North Asia,139.3979,32540.86,28.66198,47.20438,109.46376340391741,4932.115,3415.09,637.8901,8985.095099999999,0.002522454123965307,MDA,2.0,430.0,428.0,
Moldova,2012,3559519.0,1711867.0,1847652.0,70.4783170731707,7284686576.2835,North Asia,139.3979,32540.86,28.66198,47.20438,109.386137920141,4924.781,3455.91725906779,686.36284474053,9067.06110380832,0.002547271444205893,MDA,2.0,430.0,428.0,
Moldova,2014,3556397.0,1709400.0,1846997.0,71.1616829268293,7983271110.60446,North Asia,139.3979,32540.86,28.66198,47.20438,109.29019700155436,4932.115,,,4932.115,0.0013868291419658716,MDA,2.0,430.0,428.0,
Moldova,2016,3552000.0,1705482.0,1846518.0,,6749515654.64419,North Asia,139.3979,32540.86,28.66198,47.20438,109.15507457393566,,,,0.0,0.0,MDA,2.0,430.0,428.0,
Mongolia,1960,955505.0,469843.0,485662.0,48.3688048780488,559000000.0,East Asia,1527.99,1558417.0,103.2651,46.85329,0.6131253701672915,1294.451,,,1294.451,0.001354729697908436,MGL,560.0,4374.0,3814.0,
Mongolia,1964,1074514.0,528765.0,545749.0,51.7460975609756,699000000.0,East Asia,1527.99,1558417.0,103.2651,46.85329,0.6894906818906621,2046.186,,,2046.186,0.0019042897533210364,MGL,560.0,4374.0,3814.0,
Mongolia,1968,1207104.0,594389.0,612715.0,54.2657317073171,876000000.0,East Asia,1527.99,1558417.0,103.2651,46.85329,0.7745706059417986,2482.559,,,2482.559,0.0020566239528657013,MGL,560.0,4374.0,3814.0,
Mongolia,1972,1356670.0,668395.0,688275.0,56.1750975609756,1103000000.0,East Asia,1527.99,1558417.0,103.2651,46.85329,0.8705436349834479,3281.965,6697.64,3669.036,13648.641000000001,0.010060398623099206,MGL,560.0,4374.0,3814.0,
Mongolia,1976,1520865.0,749690.0,771175.0,56.8340975609756,1396000000.0,East Asia,1527.99,1558417.0,103.2651,46.85329,0.9759037536166508,4404.067,7140.94,3489.7940000000012,15034.801000000001,0.009885690708905787,MGL,560.0,4374.0,3814.0,
Mongolia,1980,1689622.0,833204.0,856418.0,56.925512195122,1758000000.0,East Asia,1527.99,1558417.0,103.2651,46.85329,1.0841912017130204,6879.292,8249.58,4811.262,19940.134,0.011801535491370259,MGL,560.0,4374.0,3814.0,0.47707777799999995
Mongolia,1984,1871090.0,923030.0,948060.0,57.9577073170732,2098734600.0,East Asia,1527.99,1558417.0,103.2651,46.85329,1.2006350033399276,6450.253000000002,7759.53,4448.81,18658.593,0.009972044637083198,MGL,560.0,4374.0,3814.0,0.4997770372
Mongolia,1988,2089714.0,1031150.0,1058564.0,59.649048780487796,3204461566.66667,East Asia,1527.99,1558417.0,103.2651,46.85329,1.3409209473459285,11595.053999999998,7669.95,4551.265,23816.269,0.011396903595420234,MGL,560.0,4374.0,3814.0,0.5243407406
Mongolia,1992,2243502.0,1108545.0,1134957.0,60.672365853658505,1317611863.8497698,East Asia,1527.99,1558417.0,103.2651,46.85329,1.4396031357460808,11019.335,9417.96,6134.28,26571.575,0.011843793765283023,MGL,560.0,4374.0,3814.0,0.5108088886000001
Mongolia,1994,2280496.0,1128521.0,1151975.0,61.0155853658537,925817092.217484,East Asia,1527.99,1558417.0,103.2651,46.85329,1.4633413264870698,7946.389,8196.23,4737.42,20880.039,0.00915592002792375,MGL,560.0,4374.0,3814.0,0.4846844442
Mongolia,1996,2316567.0,1149257.0,1167310.0,61.448048780487795,1345719472.35883,East Asia,1527.99,1558417.0,103.2651,46.85329,1.4864872495615744,8041.731,8385.44,4878.687,21305.857999999997,0.00919716891417343,MGL,560.0,4374.0,3814.0,0.4836333332
Mongolia,1998,2355590.0,1172368.0,1183222.0,62.07953658536589,1124440248.9783,East Asia,1527.99,1558417.0,103.2651,46.85329,1.5115274024859842,7708.034000000002,8608.3,4842.634,21158.967999999997,0.008982449407579418,MGL,560.0,4374.0,3814.0,0.5076555556
Mongolia,2000,2397436.0,1195611.0,1201825.0,62.9153658536586,1136896123.6129801,East Asia,1527.99,1558417.0,103.2651,46.85329,1.5383790089558829,7506.349,9217.95,5057.805,21782.104,0.009085583097942973,MGL,560.0,4374.0,3814.0,0.5316777779999999
Mongolia,2002,2443659.0,1218445.0,1225214.0,63.8546829268293,1396555719.97409,East Asia,1527.99,1558417.0,103.2651,46.85329,1.56803923468494,8287.42,6474.45,3696.068,18457.938000000002,0.0075534016816585295,MGL,560.0,4374.0,3814.0,0.5698911112
Mongolia,2004,2496832.0,1243110.0,1253722.0,64.76514634146339,1992066808.0959802,East Asia,1527.99,1558417.0,103.2651,46.85329,1.6021591140240383,8551.444,6022.86,3380.767000000001,17955.071,0.007191141013892804,MGL,560.0,4374.0,3814.0,0.6081044444
Mongolia,2006,2558012.0,1271821.0,1286191.0,65.6309512195122,3414055566.1138,East Asia,1527.99,1558417.0,103.2651,46.85329,1.641416899327972,9394.854,6500.67,3647.553,19543.077,0.007639947349738782,MGL,560.0,4374.0,3814.0,0.636057778
Mongolia,2008,2628131.0,1305236.0,1322895.0,66.5276829268293,5623216448.86851,East Asia,1527.99,1558417.0,103.2651,46.85329,1.6864106333542306,12038.761,6868.32,3905.38,22812.461,0.008680108031144567,MGL,560.0,4374.0,3814.0,0.661158519
Mongolia,2010,2712650.0,1345895.0,1366755.0,67.4455609756098,7189481824.07288,East Asia,1527.99,1558417.0,103.2651,46.85329,1.7406445129897838,13820.923,6134.42,3478.293,23433.636000000002,0.008638650765856265,MGL,560.0,4374.0,3814.0,0.682555556
Mongolia,2012,2814226.0,1395092.0,1419134.0,68.2631463414634,12292770631.1967,East Asia,1527.99,1558417.0,103.2651,46.85329,1.805823473434902,26226.384,6257.1084,3547.858860000001,36031.35126,0.012803289877927358,MGL,560.0,4374.0,3814.0,0.693666667
Mongolia,2014,2923896.0,1448319.0,1475577.0,68.88260975609761,12226514722.0861,East Asia,1527.99,1558417.0,103.2651,46.85329,1.8761961657245785,20839.561,,,20839.561,0.0071273263481327655,MGL,560.0,4374.0,3814.0,
Mongolia,2016,3027398.0,1498288.0,1529110.0,,11183458130.8083,East Asia,1527.99,1558417.0,103.2651,46.85329,1.94261099564494,,,,0.0,0.0,MGL,560.0,4374.0,3814.0,
Montenegro,1960,480579.0,233976.0,246603.0,63.7056097560976,,Europe,1086.725,13995.82,19.45217,42.78899000000001,34.33732357232374,,,,0.0,0.0,MNE,0.0,2522.0,2522.0,
Montenegro,1964,521753.0,256088.0,265665.0,66.3082682926829,,Europe,1086.725,13995.82,19.45217,42.78899000000001,37.279201933148606,,,,0.0,0.0,MNE,0.0,2522.0,2522.0,
Montenegro,1968,517481.0,253290.0,264191.0,68.5880975609756,,Europe,1086.725,13995.82,19.45217,42.78899000000001,36.97396794185693,,,,0.0,0.0,MNE,0.0,2522.0,2522.0,
Montenegro,1972,521785.0,254902.0,266883.0,70.7584146341463,,Europe,1086.725,13995.82,19.45217,42.78899000000001,37.281488330087136,,,,0.0,0.0,MNE,0.0,2522.0,2522.0,
Montenegro,1976,552562.0,270796.0,281766.0,72.0502682926829,,Europe,1086.725,13995.82,19.45217,42.78899000000001,39.480502035607785,,,,0.0,0.0,MNE,0.0,2522.0,2522.0,
Montenegro,1980,572608.0,280985.0,291623.0,72.8721951219512,,Europe,1086.725,13995.82,19.45217,42.78899000000001,40.91278681777845,,,,0.0,0.0,MNE,0.0,2522.0,2522.0,
Montenegro,1984,600884.0,295716.0,305168.0,73.57109756097559,,Europe,1086.725,13995.82,19.45217,42.78899000000001,42.93310431257333,,,,0.0,0.0,MNE,0.0,2522.0,2522.0,
Montenegro,1988,607413.0,301411.0,306002.0,74.16390243902441,,Europe,1086.725,13995.82,19.45217,42.78899000000001,43.399600737934605,,,,0.0,0.0,MNE,0.0,2522.0,2522.0,
Montenegro,1992,608516.0,303055.0,305461.0,74.5006585365854,,Europe,1086.725,13995.82,19.45217,42.78899000000001,43.478409982409026,,,,0.0,0.0,MNE,0.0,2522.0,2522.0,
Montenegro,1994,611389.0,303926.0,307463.0,74.24221951219509,,Europe,1086.725,13995.82,19.45217,42.78899000000001,43.68368555754504,,,,0.0,0.0,MNE,0.0,2522.0,2522.0,
Montenegro,1996,611003.0,303105.0,307898.0,73.77878048780491,,Europe,1086.725,13995.82,19.45217,42.78899000000001,43.65610589447421,,,,0.0,0.0,MNE,0.0,2522.0,2522.0,
Montenegro,1998,607662.0,300835.0,306827.0,73.3638536585366,,Europe,1086.725,13995.82,19.45217,42.78899000000001,43.41739176411244,,,,0.0,0.0,MNE,0.0,2522.0,2522.0,
Montenegro,2000,604950.0,298802.0,306148.0,73.18107317073171,984279598.325251,Europe,1086.725,13995.82,19.45217,42.78899000000001,43.223619623573335,,,,0.0,0.0,MNE,0.0,2522.0,2522.0,
Montenegro,2002,609828.0,300427.0,309401.0,73.22773170731709,1284446123.33554,Europe,1086.725,13995.82,19.45217,42.78899000000001,43.57215225688813,,,,0.0,0.0,MNE,0.0,2522.0,2522.0,
Montenegro,2004,613353.0,301527.0,311826.0,73.4071707317073,2073255525.20487,Europe,1086.725,13995.82,19.45217,42.78899000000001,43.824013169646356,,,,0.0,0.0,MNE,0.0,2522.0,2522.0,
Montenegro,2006,615025.0,302238.0,312787.0,73.7662195121951,2696020574.58286,Europe,1086.725,13995.82,19.45217,42.78899000000001,43.94347740968375,2383.55,,,2383.55,0.0038755335148977685,MNE,0.0,2522.0,2522.0,0.7304444440000001
Montenegro,2008,616969.0,303575.0,313394.0,74.3865365853659,4545674527.61096,Europe,1086.725,13995.82,19.45217,42.78899000000001,44.08237602369851,2750.25,,,2750.25,0.004457679397182029,MNE,0.0,2522.0,2522.0,0.7568888890000001
Montenegro,2010,619428.0,305220.0,314208.0,75.20353658536591,4139192052.9801297,Europe,1086.725,13995.82,19.45217,42.78899000000001,44.25807133844248,2581.568,0.0,0.0,2581.568,0.004167664361313986,MNE,0.0,2522.0,2522.0,0.7735555559999999
Montenegro,2012,620601.0,305995.0,314606.0,76.0140731707317,4087724527.81704,Europe,1086.725,13995.82,19.45217,42.78899000000001,44.3418820762199,2335.879,,,2335.879,0.003763898221240378,MNE,0.0,2522.0,2522.0,0.7735555559999999
Montenegro,2014,621810.0,306657.0,315153.0,76.63885365853659,4587928884.17142,Europe,1086.725,13995.82,19.45217,42.78899000000001,44.42826501055315,2211.201,,,2211.201,0.003556071790418295,MNE,0.0,2522.0,2522.0,
Montenegro,2016,622781.0,307213.0,315568.0,,4374127212.3893795,Europe,1086.725,13995.82,19.45217,42.78899000000001,44.49764286765621,,,,0.0,0.0,MNE,0.0,2522.0,2522.0,
Morocco,1960,12328532.0,6142937.0,6185595.0,48.446634146341495,2037150716.33238,North Africa,909.5137,411474.1,-6.103897,31.82548,29.961866372634397,3641.331,,,3641.331,0.0002953580361392581,MAR,-59.0,4165.0,4224.0,
Morocco,1964,13857142.0,6848817.0,7008325.0,50.142,2798339768.79755,North Africa,909.5137,411474.1,-6.103897,31.82548,33.67682680392278,4422.402,,,4422.402,0.00031914243211190297,MAR,-59.0,4165.0,4224.0,
Morocco,1968,15302947.0,7556338.0,7746609.0,51.7752195121951,3271415867.99723,North Africa,909.5137,411474.1,-6.103897,31.82548,37.19054735158301,5628.845,,,5628.845,0.0003678275171442469,MAR,-59.0,4165.0,4224.0,
Morocco,1972,16695003.0,8265113.0,8429890.0,53.26673170731711,5074117544.77482,North Africa,909.5137,411474.1,-6.103897,31.82548,40.57364242366653,8049.065,8406.4,4367.156,20822.621,0.001247236733051201,MAR,-59.0,4165.0,4224.0,
Morocco,1976,18210754.0,9036895.0,9173859.0,54.9306829268293,9584323309.121359,North Africa,909.5137,411474.1,-6.103897,31.82548,44.25735179929914,11547.383,8361.05,4407.084,24315.517000000003,0.001335228458964412,MAR,-59.0,4165.0,4224.0,
Morocco,1980,20019847.0,9957774.0,10062073.0,57.512804878048804,21728770055.3777,North Africa,909.5137,411474.1,-6.103897,31.82548,48.65396631282504,15944.116000000002,8897.47,4746.875,29588.461000000014,0.0014779563999664936,MAR,-59.0,4165.0,4224.0,0.205255556
Morocco,1984,22037610.0,10977257.0,11060353.0,60.6694878048781,14824728528.4604,North Africa,909.5137,411474.1,-6.103897,31.82548,53.55770873549514,17814.286,7588.61,3918.307,29321.202999999998,0.001330507391681766,MAR,-59.0,4165.0,4224.0,0.23429555600000002
Morocco,1988,23961820.0,11953805.0,12008015.0,63.483365853658505,25705296183.5037,North Africa,909.5137,411474.1,-6.103897,31.82548,58.234090553937655,21176.925,8829.5,5343.811,35350.236000000004,0.001475273414122967,MAR,-59.0,4165.0,4224.0,0.2490155558
Morocco,1992,25791494.0,12858102.0,12933392.0,65.65831707317079,33711069430.78,North Africa,909.5137,411474.1,-6.103897,31.82548,62.68072279640446,26039.367,9023.31,5102.29,40164.967,0.0015572950911645522,MAR,-59.0,4165.0,4224.0,0.2692733334
Morocco,1994,26667048.0,13276227.0,13390821.0,66.4405609756098,35604137422.5796,North Africa,909.5137,411474.1,-6.103897,31.82548,64.80856996831635,29640.361,8145.2,4855.003,42640.56400000001,0.0015989982843245339,MAR,-59.0,4165.0,4224.0,0.2845577778
Morocco,1996,27460603.0,13649868.0,13810735.0,67.1181707317073,43161452678.4383,North Africa,909.5137,411474.1,-6.103897,31.82548,66.73713606761639,31195.169,8576.52,5002.8420000000015,44774.530999999995,0.0016305006485108867,MAR,-59.0,4165.0,4224.0,0.3028666666
Morocco,1998,28175263.0,13981902.0,14193361.0,67.8198048780488,41806219378.6181,North Africa,909.5137,411474.1,-6.103897,31.82548,68.4739647039753,32038.579,9018.37,5428.441,46485.39,0.0016498653446464725,MAR,-59.0,4165.0,4224.0,0.32419999979999997
Morocco,2000,28849621.0,14293982.0,14555639.0,68.65214634146339,38857251336.3448,North Africa,909.5137,411474.1,-6.103897,31.82548,70.1128479289462,33905.082,9600.26,6062.918000000002,49568.26,0.0017181598330182572,MAR,-59.0,4165.0,4224.0,0.34553333299999994
Morocco,2002,29512368.0,14603067.0,14909301.0,69.6701463414634,42236836820.6152,North Africa,909.5137,411474.1,-6.103897,31.82548,71.72351309596401,38254.144,9684.07,5730.443,53668.657,0.0018185140887373046,MAR,-59.0,4165.0,4224.0,0.37047111099999996
Morocco,2004,30179285.0,14915667.0,15263618.0,70.8085609756098,59626020162.3816,North Africa,909.5137,411474.1,-6.103897,31.82548,73.34431255819018,43310.93700000001,10366.5,6128.855,59806.292,0.001981700096606,MAR,-59.0,4165.0,4224.0,0.395408889
Morocco,2006,30869346.0,15237078.0,15632268.0,71.9678536585366,68640825480.9223,North Africa,909.5137,411474.1,-6.103897,31.82548,75.02135857396614,47425.311,10883.4,6398.307,64707.018,0.002096157722291881,MAR,-59.0,4165.0,4224.0,0.410984444
Morocco,2008,31596855.0,15576278.0,16020577.0,73.0381219512195,92507257783.5697,North Africa,909.5137,411474.1,-6.103897,31.82548,76.78941396311457,52900.142,11254.0,6377.847,70531.989,0.0022322471334567952,MAR,-59.0,4165.0,4224.0,0.43108666700000003
Morocco,2010,32409639.0,15972815.0,16436824.0,73.94107317073171,93216746661.5977,North Africa,909.5137,411474.1,-6.103897,31.82548,78.76471204384431,55958.42,11776.9,5889.504,73624.82400000001,0.0022716952817647853,MAR,-59.0,4165.0,4224.0,0.45396666700000005
Morocco,2012,33333789.0,16448955.0,16884834.0,74.6606585365854,98266306615.3632,North Africa,909.5137,411474.1,-6.103897,31.82548,81.01066142437641,62731.36900000001,12012.438,6007.29408,80751.10108,0.002422499916826137,MAR,-59.0,4165.0,4224.0,0.467855556
Morocco,2014,34318082.0,16967124.0,17350958.0,75.2551463414634,110081248587.369,North Africa,909.5137,411474.1,-6.103897,31.82548,83.40277553313804,59863.775,,,59863.775,0.0017443799743820185,MAR,-59.0,4165.0,4224.0,
Morocco,2016,35276786.0,17464677.0,17812109.0,,103606321692.582,North Africa,909.5137,411474.1,-6.103897,31.82548,85.73270103756226,,,,0.0,0.0,MAR,-59.0,4165.0,4224.0,
Mozambique,1960,7388695.0,3610372.0,3778323.0,35.0037073170732,9918000000.0,Sub-Saharan Africa,345.2476,781072.6,35.73423,-17.2915,9.459677627918326,1884.838,,,1884.838,0.000255097551056039,MOZ,0.0,2436.0,2436.0,
Mozambique,1964,8030025.0,3924818.0,4105207.0,36.748756097561,10967000000.0,Sub-Saharan Africa,345.2476,781072.6,35.73423,-17.2915,10.280766474204832,2141.528,,,2141.528,0.0002666900787980112,MOZ,0.0,2436.0,2436.0,
Mozambique,1968,8756481.0,4281072.0,4475409.0,38.371170731707295,13758000000.0,Sub-Saharan Africa,345.2476,781072.6,35.73423,-17.2915,11.210841348166607,2779.586,,,2779.586,0.00031743185418891444,MOZ,0.0,2436.0,2436.0,
Mozambique,1972,9595762.0,4694318.0,4901444.0,40.1811707317073,17881000000.0,Sub-Saharan Africa,345.2476,781072.6,35.73423,-17.2915,12.285365022406369,3300.3,7789.03,6868.391,17957.720999999998,0.001871422092377864,MOZ,0.0,2436.0,2436.0,
Mozambique,1976,10632932.0,5203904.0,5429028.0,41.7728292682927,13942000000.0,Sub-Saharan Africa,345.2476,781072.6,35.73423,-17.2915,13.613244146574852,2559.5660000000007,7841.81,6826.944,17228.32,0.0016202793359348106,MOZ,0.0,2436.0,2436.0,
Mozambique,1980,11848331.0,5794740.0,6053591.0,41.8813658536585,3526287037.0370398,Sub-Saharan Africa,345.2476,781072.6,35.73423,-17.2915,15.16930820515276,3208.625,10283.0,9753.716,23245.341,0.001961908474704159,MOZ,0.0,2436.0,2436.0,0.157533333
Mozambique,1984,12853780.0,6278418.0,6575362.0,41.5772682926829,3376172169.81132,Sub-Saharan Africa,345.2476,781072.6,35.73423,-17.2915,16.456575227450053,1536.473,7751.03,6508.636,15796.139,0.0012289100171311474,MOZ,0.0,2436.0,2436.0,0.1445644442
