Country,Host_City,Year,Education_Index,Gold,Silver,Bronze,Total_Medals,Ath_Rating,Gold_Share,Medal_Share,Rating_Share,norm_Gold_Share,norm_Medal_Share,norm_Rating_Share
Finland,Lake Placid,1980,0.644511111,1,5,6,12,19,0.013888888888888888,0.05504587155963303,0.04357798165137615,0.02981029810298103,0.17325930681436252,0.12738103576609644
Finland,Lillehammer,1994,0.7445488887999999,0,1,30,31,32,0.0,0.09037900874635568,0.04664723032069971,0.0,0.2854716803123193,0.1364039336529961
Finland,London,2012,0.8150888890000001,0,2,3,5,7,0.0,0.00257201646090535,0.0018205461638491547,0.0,0.006610763943712964,0.004623606500583471
Finland,Los Angeles,1984,0.6610355558000001,4,2,6,12,22,0.008064516129032258,0.008141112618724558,0.007477906186267845,0.01730920535011802,0.02429731962102982,0.021254967231274086
Finland,Moscow,1980,0.644511111,3,1,5,9,16,0.006607929515418502,0.0065549890750182084,0.005856515373352855,0.014182873106264104,0.019260045784865582,0.01648844443828271
Finland,Nagano,1998,0.7624244445999999,2,7,50,59,70,0.013422818791946308,0.1319910514541387,0.07847533632286996,0.028809952529055494,0.41762485011614064,0.2299713768065329
Finland,Salt Lake City,2002,0.783846667,7,5,1,13,32,0.04294478527607362,0.02702702702702703,0.03319502074688797,0.0921741732754751,0.08427595299953539,0.09685747573617039
Finland,Sarajevo,1984,0.6610355558000001,4,3,12,19,30,0.05405405405405406,0.08558558558558559,0.06756756756756757,0.11601845748187213,0.2702485375948304,0.1979050002249641
Finland,Seoul,1988,0.6804866668,1,1,2,4,7,0.001976284584980237,0.00258732212160414,0.002285341168788769,0.004241781548250265,0.006659372265863623,0.005989998839473188
Finland,Sydney,2000,0.765366667,3,1,1,5,12,0.004484304932735426,0.002477700693756194,0.002982848620432513,0.009624849611724818,0.006311232202895327,0.008040513212725375
Finland,Turin,2006,0.8156044440000001,0,36,7,43,79,0.0,0.08097928436911488,0.07445805843543826,0.0,0.255619664143397,0.21816148713422268
Finland,Vancouver,2010,0.812311111,0,1,49,50,51,0.0,0.0945179584120983,0.048204158790170135,0.0,0.2986163202384926,0.14098095171531386
France,Albertville,1992,0.6708602476,5,6,1,12,28,0.04672897196261682,0.037037037037037035,0.043209876543209874,0.1002963300661044,0.11606613840044051,0.12629888988595747
France,Athens,2004,0.7839088124,21,10,22,53,105,0.031914893617021274,0.02657973921765296,0.026461693548387098,0.06850025947067981,0.0828554386970175,0.077063014518876
France,Atlanta,1996,0.7348767236,21,10,20,51,103,0.03414634146341464,0.027463651050080775,0.027867965367965368,0.07328970850684118,0.0856626008280078,0.08119713605686003
France,Barcelone,1992,0.6708602476,9,5,43,57,80,0.01601423487544484,0.03329439252336448,0.02359882005899705,0.03437201631802795,0.10418010003880536,0.06864681305040014
France,Beijing,2008,0.799882878,25,23,30,78,151,0.03753753753753754,0.038254046101029913,0.037413280475718534,0.08056837325130009,0.11993116388395418,0.10925820662971758
France,Calgary,1988,0.607722222,1,0,1,2,4,0.011363636363636364,0.007575757575757576,0.007575757575757576,0.024390243902439025,0.02250184273186744,0.021542628216283707
France,Lake Placid,1980,0.543104444,0,0,1,1,1,0.0,0.0045871559633027525,0.0022935779816513763,0.0,0.013010523616864089,0.00601421320897528
France,Lillehammer,1994,0.7091960512000001,0,1,10,11,12,0.0,0.03206997084548105,0.01749271137026239,0.0,0.10029153328314007,0.05069623259224972
France,London,2012,0.815549416,30,30,22,82,172,0.0473186119873817,0.04218106995884774,0.0447334200260078,0.1015618988997461,0.13240276145368343,0.13077776362757806
France,Los Angeles,1984,0.565036,21,16,31,68,126,0.04233870967741935,0.04613297150610583,0.04282800815771584,0.09087332808811958,0.14495336657274197,0.12517628307896086
France,Moscow,1980,0.543104444,18,5,6,29,70,0.039647577092511016,0.02112163146394756,0.02562225475841874,0.08509723863758463,0.06552136437991908,0.0745952540666555
France,Nagano,1998,0.7479022648,2,1,12,15,20,0.013422818791946308,0.03355704697986577,0.02242152466367713,0.028809952529055494,0.1050142484422735,0.06518583048458217
France,Salt Lake City,2002,0.7724183092,5,5,5,15,30,0.03067484662576687,0.031185031185031187,0.03112033195020747,0.06583869519676792,0.09748110693529598,0.09075835924989735
France,Sarajevo,1984,0.565036,0,1,2,3,4,0.0,0.013513513513513514,0.009009009009009009,0.0,0.04135920270831345,0.025756063725023513
France,Seoul,1988,0.607722222,12,4,13,29,57,0.023715415019762844,0.018758085381630013,0.01860920666013712,0.05090137857900318,0.05801512132068935,0.05397847657998252
France,Sydney,2000,0.760927806,22,30,14,66,140,0.03288490284005979,0.03270564915758176,0.03479990057171265,0.070582230485982,0.10231034558970198,0.10157545995324263
France,Turin,2006,0.791566298,3,2,10,15,23,0.017045454545454544,0.02824858757062147,0.021677662582469368,0.036585365853658534,0.08815543325184923,0.06299904396977249
France,Vancouver,2010,0.807183139,2,6,6,14,24,0.011363636363636364,0.026465028355387523,0.022684310018903593,0.024390243902439025,0.0824911354070838,0.06595836007792516
Gabon,London,2012,0.589333333,0,1,0,1,2,0.0,0.00051440329218107,0.0005201560468140442,0.0,7.611472241579588e-05,0.000800753254310908
Georgia,Beijing,2008,0.759222222,3,2,2,7,15,0.0045045045045045045,0.0034330554193231977,0.0037165510406342913,0.00966820479015601,0.009345285497450976,0.010197432618773641
Georgia,London,2012,0.770333333,1,3,3,7,12,0.0015772870662460567,0.00360082304526749,0.0031209362808842654,0.0033853966299915365,0.009878088554361546,0.008446459746856035
Germany,Albertville,1992,0.6830466668,14,17,7,38,83,0.1308411214953271,0.11728395061728394,0.12808641975308643,0.2808297241850923,0.37091745803103005,0.3758167572487631
Germany,Athens,2004,0.8438676856,41,45,63,149,276,0.06231003039513678,0.07472417251755266,0.06955645161290322,0.13373860182370823,0.23575443271348723,0.20375187012159668
Germany,Atlanta,1996,0.7485,42,35,46,123,242,0.06829268292682927,0.06623586429725363,0.06547619047619048,0.14657941701368235,0.20879692799636024,0.1917568239213948
Germany,Barcelone,1992,0.6830466668,81,57,60,198,417,0.14412811387900357,0.11565420560747663,0.12300884955752213,0.3093481468622516,0.3657416494188344,0.36088984766139526
Germany,Beijing,2008,0.87747782,42,16,43,101,201,0.06306306306306306,0.049534085335948996,0.0498017839444995,0.13535486706218414,0.15575475829084962,0.14567760883962344
Germany,Lillehammer,1994,0.7202155556000001,18,10,12,40,86,0.15789473684210525,0.11661807580174927,0.12536443148688048,0.33889602053915274,0.3688027464754499,0.36781472651701136
Germany,London,2012,0.8843719520000001,45,28,21,94,212,0.07097791798107256,0.04835390946502058,0.055136540962288684,0.15234284834961917,0.15200670911757494,0.16136058959775856
Germany,Nagano,1998,0.7679,22,12,10,44,100,0.1476510067114094,0.09843400447427293,0.11210762331838565,0.31690947781961043,0.3110530540909587,0.32884270459970333
Germany,Salt Lake City,2002,0.8155838428000001,26,23,12,61,136,0.15950920245398773,0.12681912681912683,0.14107883817427386,0.34236121502319317,0.4011996474577897,0.414011533022368
Germany,Sydney,2000,0.7873,31,23,65,119,204,0.04633781763826607,0.058969276511397425,0.05070842654735272,0.09945677932115644,0.1857194113192225,0.14834293332350126
Germany,Turin,2006,0.872151528,23,25,6,54,125,0.13068181818181818,0.1016949152542373,0.117813383600377,0.2804878048780488,0.3214091834222193,0.34561635116216394
Germany,Vancouver,2010,0.878844837,15,24,15,54,108,0.08522727272727272,0.10207939508506617,0.10207939508506617,0.18292682926829268,0.3226302296642047,0.2993619785053566
Germany (Split),Calgary,1988,0.62734,14,22,10,46,96,0.1590909090909091,0.17424242424242425,0.18181818181818182,0.34146341463414637,0.551808429656938,0.5337760022073657
Germany (Split),Lake Placid,1980,0.590333333,16,13,18,47,92,0.2222222222222222,0.21559633027522937,0.21100917431192662,0.47696476964769646,0.683141798806403,0.6195909272477544
Germany (Split),Los Angeles,1984,0.5976933329999999,30,75,52,157,292,0.06048387096774194,0.10651289009497965,0.09925220938137322,0.12981904012588513,0.3367102983352845,0.29105069106661474
Germany (Split),Moscow,1980,0.590333333,112,87,61,260,571,0.24669603524229075,0.18936635105608157,0.20900439238653,0.5294939293005265,0.5998395941527871,0.6136973211743363
Germany (Split),Sarajevo,1984,0.5976933329999999,16,14,11,41,87,0.21621621621621623,0.18468468468468469,0.19594594594594594,0.4640738299274885,0.5849713730637913,0.5753084379363723
Germany (Split),Seoul,1988,0.62734,107,89,91,287,590,0.21146245059288538,0.18564036222509703,0.19262161279791054,0.4538706256627784,0.5880064515664909,0.5655356492938118
Ghana,Barcelone,1992,0.4662266664,0,0,13,13,13,0.0,0.007593457943925234,0.0038348082595870206,0.0,0.02255805626064028,0.010545082133674099
Greece,Athens,2004,0.7709376192,8,18,5,31,65,0.0121580547112462,0.015546639919759278,0.016381048387096774,0.02609533694121136,0.04781608590157652,0.04742819449484777
Greece,Atlanta,1996,0.645312,4,4,0,8,20,0.0065040650406504065,0.004308023694130318,0.005411255411255411,0.013959944477493557,0.01212404432468622,0.0151794807132889
Greece,Barcelone,1992,0.6124215556,2,0,0,2,6,0.0035587188612099642,0.0011682242990654205,0.0017699115044247787,0.0076382258484506554,0.0021525453160990077,0.004474752037896752
Greece,Beijing,2008,0.7936094920000001,0,3,3,6,9,0.0,0.0029426189308484553,0.0022299306243805748,0.0,0.007787737914542481,0.005827104353584937
Greece,London,2012,0.796988551,0,0,3,3,3,0.0,0.0015432098765432098,0.0007802340702210664,0.0,0.003343439333064379,0.0015653239035654208
Greece,Los Angeles,1984,0.5846962224000001,0,1,1,2,3,0.0,0.0013568521031207597,0.0010197144799456153,0.0,0.002751596951081223,0.0022693422206390016
Greece,Moscow,1980,0.54345,1,0,4,5,7,0.0022026431718061676,0.003641660597232338,0.002562225475841874,0.004727624368754702,0.01000778206585488,0.006803976166887244
Greece,Seoul,1988,0.5957771112,0,0,1,1,1,0.0,0.000646830530401035,0.000326477309826967,0.0,0.0004966823792845334,0.00023138151061206921
Greece,Sydney,2000,0.680084444,4,6,8,18,32,0.005979073243647235,0.008919722497522299,0.007954262987820034,0.01283313281563309,0.02677005964598527,0.022655348640931196
Grenada,London,2012,0.7239756890000001,1,0,0,1,3,0.0015772870662460567,0.00051440329218107,0.0007802340702210664,0.0033853966299915365,7.611472241579588e-05,0.0015653239035654208
Guatemala,London,2012,0.483879889,0,1,0,1,2,0.0,0.00051440329218107,0.0005201560468140442,0.0,7.611472241579588e-05,0.000800753254310908
Guyana,Moscow,1980,0.463344444,0,0,1,1,1,0.0,0.0007283321194464676,0.00036603221083455345,0.0,0.0007555183468441795,0.00034766398595693443
"Hong Kong SAR, China",Athens,2004,0.6759139552000001,0,2,0,2,4,0.0,0.0010030090270812437,0.0010080645161290322,0.0,0.0016278481257679567,0.002235093958204706
"Hong Kong SAR, China",Atlanta,1996,0.6410373336,1,0,0,1,3,0.0016260162601626016,0.0005385029617662897,0.0008116883116883117,0.0034899861193733893,0.00015265140554084332,0.0016577922694249356
"Hong Kong SAR, China",London,2012,0.767366667,0,0,1,1,1,0.0,0.00051440329218107,0.0002600780234070221,0.0,7.611472241579588e-05,3.6182605056395415e-05
Hungary,Athens,2004,0.7851269528,24,12,4,40,100,0.0364741641337386,0.020060180541624874,0.025201612903225805,0.07828601082363407,0.06215036659062055,0.07335866201587248
Hungary,Atlanta,1996,0.7113449704000001,8,9,26,43,68,0.013008130081300813,0.023155627355950458,0.0183982683982684,0.027919888954987114,0.0719810089204131,0.053358365731257754
Hungary,Barcelone,1992,0.6381822226,14,23,8,45,96,0.02491103202846975,0.026285046728971962,0.02831858407079646,0.05346758093915459,0.08191954264476034,0.0825218532693198
Hungary,Beijing,2008,0.7994539190000001,16,8,3,27,67,0.024024024024024024,0.013241785188818049,0.016600594648166503,0.051563758880832054,0.0404962371556209,0.048073610917075744
Hungary,Lake Placid,1980,0.603922222,0,2,0,2,4,0.0,0.009174311926605505,0.009174311926605505,0.0,0.027578594816636676,0.02624201696849547
Hungary,London,2012,0.804893768,12,8,6,26,58,0.01892744479495268,0.013374485596707819,0.015084525357607282,0.04062475955989844,0.04091767235552309,0.043616709612563614
Hungary,Moscow,1980,0.603922222,8,13,40,61,90,0.01762114537444934,0.04442825928623452,0.03294289897510981,0.037820994950037615,0.1395394741320047,0.09611629466975653
Hungary,Seoul,1988,0.6081600002,20,9,15,44,93,0.039525691699604744,0.028460543337645538,0.030362389813907934,0.08483563096500531,0.0888285707535848,0.08853018055314922
Hungary,Sydney,2000,0.754902628,25,24,4,53,127,0.03736920777279522,0.02626362735381566,0.03156848123291076,0.08020708009770681,0.08185151814661204,0.09207581692490885
Iceland,Beijing,2008,0.8398399999999999,0,14,0,14,28,0.0,0.006866110838646395,0.006937561942517344,0.0,0.020248118577810448,0.019666477193349165
Iceland,Los Angeles,1984,0.630853333,0,0,1,1,1,0.0,0.0006784260515603799,0.0003399048266485384,0.0,0.0005970246840863635,0.00027085537741425563
Iceland,Sydney,2000,0.7856333329999999,0,0,1,1,1,0.0,0.0004955401387512388,0.00024857071836937607,0.0,1.6208374252268656e-05,2.353727212173845e-06
India,Athens,2004,0.3982400004,0,1,0,1,2,0.0,0.0005015045135406219,0.0005040322580645161,0.0,3.5150271429730255e-05,0.0007533529570032945
India,Atlanta,1996,0.3426666668,0,0,1,1,1,0.0,0.0005385029617662897,0.00027056277056277056,0.0,0.00015265140554084332,6.700539367623374e-05
India,Beijing,2008,0.441626667,1,0,2,3,5,0.0015015015015015015,0.0014713094654242277,0.001238850346878097,0.0032227349300520034,0.003115095165816992,0.0029135521767924685
India,London,2012,0.472666667,0,2,4,6,8,0.0,0.0030864197530864196,0.002080624187256177,0.0,0.008244426249037254,0.005388177149837983
India,Moscow,1980,0.240111111,16,0,0,16,48,0.03524229074889868,0.011653313911143482,0.017569546120058566,0.07564198990007523,0.035451507293134316,0.05092210940324437
India,Sydney,2000,0.355377778,0,0,1,1,1,0.0,0.0004955401387512388,0.00024857071836937607,0.0,1.6208374252268656e-05,2.353727212173845e-06
Indonesia,Athens,2004,0.5517233976,1,1,3,5,8,0.001519756838905775,0.0025075225677031092,0.0020161290322580645,0.00326191711765142,0.006405941688782635,0.00519857596060753
Indonesia,Atlanta,1996,0.4436293064,2,1,3,6,11,0.0032520325203252032,0.0032310177705977385,0.002976190476190476,0.0069799722387467785,0.00870364634778754,0.008020939772419742
Indonesia,Barcelone,1992,0.4054000002000001,2,3,1,6,13,0.0035587188612099642,0.0035046728971962616,0.0038348082595870206,0.0076382258484506554,0.009572731114114016,0.010545082133674099
Indonesia,Beijing,2008,0.566892661,2,2,4,8,14,0.003003003003003003,0.00392349190779794,0.003468780971258672,0.006445469860104007,0.010902833080359473,0.009469044574575524
Indonesia,London,2012,0.6031360410000001,0,2,1,3,5,0.0,0.0015432098765432098,0.0013003901170351106,0.0,0.003343439333064379,0.003094465202074446
Indonesia,Seoul,1988,0.392688889,0,3,0,3,6,0.0,0.0019404915912031048,0.0019588638589618022,0.0,0.004605142303670593,0.005030229284663001
Indonesia,Sydney,2000,0.521346532,2,4,2,8,16,0.0029895366218236174,0.003964321110009911,0.003977131493910017,0.006416566407816545,0.011032500074377621,0.01096348029836654
"Iran, Islamic Rep.",Athens,2004,0.5482111108,2,2,2,6,12,0.00303951367781155,0.003009027081243731,0.0030241935483870967,0.00652383423530284,0.007998639543120863,0.008162057963010352
"Iran, Islamic Rep.",Atlanta,1996,0.48657555560000004,1,1,1,3,6,0.0016260162601626016,0.0016155088852988692,0.0016233766233766235,0.0034899861193733893,0.0035730493824395228,0.004043972583047988
"Iran, Islamic Rep.",Barcelone,1992,0.4197713336,0,1,2,3,4,0.0,0.0017523364485981308,0.0011799410029498525,0.0,0.00400759176560276,0.0027403720105317955
"Iran, Islamic Rep.",Beijing,2008,0.605975556,1,0,1,2,4,0.0015015015015015015,0.000980872976949485,0.0009910802775024777,0.0032227349300520034,0.001557547582908496,0.0021851641325943516
"Iran, Islamic Rep.",London,2012,0.683455556,5,6,2,13,29,0.007886435331230283,0.006687242798353909,0.007542262678803641,0.01692698314995768,0.019680062386307297,0.021444160784182747
"Iran, Islamic Rep.",Seoul,1988,0.3623204448,0,1,0,1,2,0.0,0.000646830530401035,0.000652954619653934,0.0,0.0004966823792845334,0.0011911510654222556
"Iran, Islamic Rep.",Sydney,2000,0.526477778,3,0,1,4,10,0.004484304932735426,0.0019821605550049554,0.002485707183693761,0.009624849611724818,0.004737476245734563,0.006579029669904793
Ireland,Atlanta,1996,0.7620288890000001,3,0,1,4,10,0.004878048780487805,0.002154011847065159,0.0027056277056277055,0.010469958358120167,0.005283248370888862,0.007225546334545392
Ireland,Barcelone,1992,0.7153955554000001,1,1,0,2,5,0.0017793594306049821,0.0011682242990654205,0.0014749262536873156,0.0038191129242253277,0.0021525453160990077,0.0036075620242142737
Ireland,Beijing,2008,0.884186667,0,1,2,3,4,0.0,0.0014713094654242277,0.0009910802775024777,0.0,0.003115095165816992,0.0021851641325943516
Ireland,London,2012,0.887066667,1,1,4,6,9,0.0015772870662460567,0.0030864197530864196,0.0023407022106631988,0.0033853966299915365,0.008244426249037254,0.006152747799092495
Ireland,Los Angeles,1984,0.6593777778000001,0,1,0,1,2,0.0,0.0006784260515603799,0.0006798096532970768,0.0,0.0005970246840863635,0.0012700987990266284
Ireland,Moscow,1980,0.6325333329999999,0,2,1,3,5,0.0,0.0021849963583394027,0.0018301610541727673,0.0,0.00538165020634953,0.004651872106577141
Ireland,Sydney,2000,0.8365888890000001,0,1,0,1,2,0.0,0.0004955401387512388,0.0004971414367387521,0.0,1.6208374252268656e-05,0.0007330954986224648
Israel,Athens,2004,0.8425724134,1,0,1,2,4,0.001519756838905775,0.0010030090270812437,0.0010080645161290322,0.00326191711765142,0.0016278481257679567,0.002235093958204706
Israel,Atlanta,1996,0.7753786925999999,0,0,1,1,1,0.0,0.0005385029617662897,0.00027056277056277056,0.0,0.00015265140554084332,6.700539367623374e-05
Israel,Barcelone,1992,0.7338949243999999,0,1,1,2,3,0.0,0.0011682242990654205,0.0008849557522123894,0.0,0.0021525453160990077,0.0018731819968493173
Israel,Beijing,2008,0.843783996,0,0,1,1,1,0.0,0.0004904364884747426,0.0002477700693756194,0.0,0.0,0.0
Israel,Sydney,2000,0.8198108829999999,0,0,1,1,1,0.0,0.0004955401387512388,0.00024857071836937607,0.0,1.6208374252268656e-05,2.353727212173845e-06
Italy,Albertville,1992,0.6152319998,4,9,8,21,38,0.037383177570093455,0.06481481481481481,0.05864197530864197,0.08023706405288351,0.20428390288795226,0.17166577486101303
Italy,Athens,2004,0.7484918178000001,24,39,39,102,189,0.0364741641337386,0.05115346038114343,0.047631048387096774,0.07828601082363407,0.16089763355959058,0.1392961365693353
Italy,Atlanta,1996,0.659097333,19,24,28,71,133,0.030894308943089432,0.03823371028540657,0.03598484848484849,0.06630973626809439,0.1198665805969946,0.10505893919309056
Italy,Barcelone,1992,0.6152319998,22,10,14,46,100,0.03914590747330961,0.026869158878504672,0.029498525073746312,0.08402048433295721,0.08377458909426409,0.0859906133240497
Italy,Beijing,2008,0.7789576109999999,8,14,20,42,72,0.012012012012012012,0.020598332515939184,0.017839444995044598,0.025781879440416027,0.06385945089924833,0.05171555113806632
Italy,Calgary,1988,0.577731111,2,1,5,8,13,0.022727272727272728,0.030303030303030304,0.02462121212121212,0.04878048780487805,0.09468001367619525,0.07165241480236782
Italy,Lake Placid,1980,0.542072222,0,3,0,3,6,0.0,0.013761467889908258,0.013761467889908258,0.0,0.04214666601640926,0.039727219474842264
Italy,Lillehammer,1994,0.6384128886,15,6,12,33,69,0.13157894736842105,0.09620991253644315,0.10058309037900874,0.28241335044929394,0.3039896950152372,0.29496318061537685
Italy,London,2012,0.7895057990000001,16,22,30,68,122,0.025236593059936908,0.03497942386831276,0.031729518855656696,0.054166346079864584,0.10953148917914335,0.09254923116485242
Italy,Los Angeles,1984,0.5534153332,29,6,28,63,127,0.05846774193548387,0.042740841248303935,0.04316791298436438,0.12549173878835562,0.13418050523776767,0.12617552650057323
Italy,Moscow,1980,0.542072222,8,21,8,37,74,0.01762114537444934,0.026948288419519302,0.027086383601756955,0.037820994950037615,0.0840258918179405,0.07889946218727571
Italy,Nagano,1998,0.6772853329999999,3,9,5,17,32,0.020134228187919462,0.03803131991051454,0.03587443946188341,0.04321492879358324,0.11922382124563109,0.10473436160185035
Italy,Salt Lake City,2002,0.7219825754000001,4,11,6,21,40,0.024539877300613498,0.04365904365904366,0.04149377593360996,0.052670956157414336,0.13709656874257778,0.12125394168126251
Italy,Sarajevo,1984,0.5534153332,2,0,0,2,6,0.02702702702702703,0.009009009009009009,0.013513513513513514,0.058009228740936065,0.02705361927790613,0.03899828960963433
Italy,Seoul,1988,0.577731111,11,10,8,29,61,0.021739130434782608,0.018758085381630013,0.019915115899444988,0.04665959703075292,0.05801512132068935,0.05781755479922326
Italy,Sydney,2000,0.6954733329999999,22,14,29,65,123,0.03288490284005979,0.03221010901883053,0.030574198359433258,0.070582230485982,0.10073658963254123,0.08915284983926769
Italy,Turin,2006,0.7684094229999999,11,0,14,25,47,0.0625,0.047080979284369114,0.04429783223374175,0.13414634146341464,0.1479640871416877,0.129497233897394
Italy,Vancouver,2010,0.783950244,1,1,3,5,8,0.005681818181818182,0.00945179584120983,0.007561436672967864,0.012195121951219513,0.028459839199231615,0.02150052799650964
Jamaica,Athens,2004,0.6361600000000001,6,1,6,13,26,0.00911854103343465,0.006519558676028084,0.00655241935483871,0.019571502705908517,0.019147524523488446,0.018534244971420238
Jamaica,Atlanta,1996,0.5687555552,1,3,12,16,21,0.0016260162601626016,0.008616047388260635,0.005681818181818182,0.0034899861193733893,0.025805636232280937,0.015974874151163252
Jamaica,Barcelone,1992,0.5418333331999999,0,3,1,4,7,0.0,0.002336448598130841,0.002064896755162242,0.0,0.0058626382151065115,0.00534194205157923
Jamaica,Beijing,2008,0.6602888889999999,5,7,2,14,31,0.0075075075075075074,0.006866110838646395,0.007680872150644202,0.016113674650260017,0.020248118577810448,0.021851641325943517
Jamaica,London,2012,0.668355556,8,14,3,25,55,0.012618296529968454,0.01286008230452675,0.014304291287386216,0.027083173039932292,0.039284010050198805,0.041322997664800076
Jamaica,Los Angeles,1984,0.49356222240000003,0,4,2,6,10,0.0,0.004070556309362279,0.003399048266485384,0.0,0.011369886019060662,0.00926404617192561
Jamaica,Moscow,1980,0.4831,0,0,3,3,3,0.0,0.0021849963583394027,0.0010980966325036604,0.0,0.00538165020634953,0.002499768046267038
Jamaica,Seoul,1988,0.5147311111999999,0,5,0,5,10,0.0,0.003234152652005175,0.00326477309826967,0.0,0.008713602228056653,0.008869307503903747
Jamaica,Sydney,2000,0.588044444,0,20,3,23,43,0.0,0.011397423191278493,0.010688540889883172,0.0,0.034638839431789095,0.0306935081264444
Japan,Albertville,1992,0.7153413236,3,2,7,12,20,0.028037383177570093,0.037037037037037035,0.030864197530864196,0.06017779803966264,0.11606613840044051,0.09000538190591302
Japan,Athens,2004,0.7813105201999999,21,20,53,94,156,0.031914893617021274,0.04714142427281846,0.03931451612903226,0.06850025947067981,0.14815605072488477,0.114847410049512
Japan,Atlanta,1996,0.7452287234,3,26,14,43,75,0.004878048780487805,0.023155627355950458,0.020292207792207792,0.010469958358120167,0.0719810089204131,0.058926119796378205
Japan,Barcelone,1992,0.7153413236,3,8,36,47,61,0.005338078291814947,0.027453271028037383,0.01799410029498525,0.011457338772675983,0.08562963554376785,0.05217020279043306
Japan,Beijing,2008,0.7948666670000001,23,12,16,51,109,0.03453453453453453,0.02501226091221187,0.02700693756194252,0.07412290339119608,0.07787737914542481,0.07866590877339666
Japan,Calgary,1988,0.6919559996,0,0,1,1,1,0.0,0.003787878787878788,0.001893939393939394,0.0,0.01047214757447947,0.00483936602092234
Japan,Lake Placid,1980,0.6626266670000001,0,1,0,1,2,0.0,0.0045871559633027525,0.0045871559633027525,0.0,0.013010523616864089,0.012756814462148677
Japan,Lillehammer,1994,0.7316382032,3,5,2,10,21,0.02631578947368421,0.029154518950437316,0.030612244897959183,0.05648267008985879,0.0910325259316811,0.08926469806958559
Japan,London,2012,0.8079999999999999,7,44,33,84,142,0.011041009463722398,0.043209876543209874,0.03693107932379714,0.02369777640994076,0.135670086064332,0.10784064414994268
Japan,Los Angeles,1984,0.6775839998000001,10,8,31,49,77,0.020161290322580645,0.03324287652645862,0.026172671651937457,0.043273013375295044,0.10401649349983964,0.0762133554199546
Japan,Nagano,1998,0.7561128842,8,1,4,13,30,0.053691275167785234,0.029082774049217,0.033632286995515695,0.11523981011622197,0.0908046756389159,0.09814293974897233
Japan,Salt Lake City,2002,0.7741537826,0,1,1,2,3,0.0,0.004158004158004158,0.0031120331950207467,0.0,0.0116476063528521,0.008420286685211428
Japan,Sarajevo,1984,0.6775839998000001,0,1,0,1,2,0.0,0.0045045045045045045,0.0045045045045045045,0.0,0.012748035847498815,0.012513837840412698
Japan,Seoul,1988,0.6919559996,4,3,13,20,31,0.007905138339920948,0.0129366106080207,0.010120796604635978,0.01696712619300106,0.0395270516609521,0.029024468154917663
Japan,Sydney,2000,0.766997045,5,30,8,43,83,0.007473841554559043,0.02130822596630327,0.020631369624658214,0.01604141601954136,0.06611395857500439,0.05992317898285603
Japan,Turin,2006,0.7900666670000001,1,0,0,1,3,0.005681818181818182,0.0018832391713747645,0.002827521206409048,0.012195121951219513,0.004423317806075352,0.007583885696754572
Japan,Vancouver,2010,0.802444444,0,5,2,7,12,0.0,0.013232514177693762,0.011342155009451797,0.0,0.040466793912087656,0.03261498601686352
Kazakhstan,Athens,2004,0.7408022221999999,1,4,3,8,14,0.001519756838905775,0.004012036108324975,0.003528225806451613,0.00326191711765142,0.011184035251797314,0.009643798964211765
Kazakhstan,Atlanta,1996,0.6433088885999999,3,4,4,11,21,0.004878048780487805,0.0059235325794291865,0.005681818181818182,0.010469958358120167,0.017254641290034237,0.015974874151163252
Kazakhstan,Beijing,2008,0.75948,1,3,4,8,13,0.0015015015015015015,0.00392349190779794,0.0032210109018830525,0.0032227349300520034,0.010902833080359473,0.008740656530377406
Kazakhstan,Lillehammer,1994,0.6279999998,1,2,0,3,7,0.008771929824561403,0.008746355685131196,0.01020408163265306,0.018827556696619598,0.026219474471468388,0.029269307327063114
Kazakhstan,London,2012,0.762266667,3,1,6,10,17,0.00473186119873817,0.0051440329218107,0.004421326397919376,0.01015618988997461,0.014779075470334422,0.012269312993128598
Kazakhstan,Nagano,1998,0.6630599998,0,0,2,2,2,0.0,0.0044742729306487695,0.002242152466367713,0.0,0.012652025220449102,0.005863033808679911
Kazakhstan,Sydney,2000,0.6828111109999999,3,4,0,7,17,0.004484304932735426,0.003468780971258672,0.004225702212279393,0.009624849611724818,0.009458744117216858,0.01169422206977683
Kazakhstan,Vancouver,2010,0.753933333,0,1,0,1,2,0.0,0.001890359168241966,0.001890359168241966,0.0,0.004445929773519526,0.004828840965978822
Kenya,Athens,2004,0.4596555558,1,4,2,7,13,0.001519756838905775,0.003510531594784353,0.003276209677419355,0.00326191711765142,0.00959133739745909,0.00890292846361106
Kenya,Atlanta,1996,0.41768564140000003,1,4,3,8,14,0.0016260162601626016,0.004308023694130318,0.003787878787878788,0.0034899861193733893,0.01212404432468622,0.010407120086042795
Kenya,Barcelone,1992,0.4006761538000001,2,4,2,8,16,0.0035587188612099642,0.004672897196261682,0.00471976401179941,0.0076382258484506554,0.013282824013121518,0.013146652174721532
Kenya,Beijing,2008,0.501555556,6,4,6,16,32,0.009009009009009009,0.00784698381559588,0.007928642220019821,0.01933640958031202,0.02336321374362744,0.02258002937014163
Kenya,London,2012,0.514555556,2,4,6,12,20,0.0031545741324921135,0.006172839506172839,0.005201560468140442,0.006770793259983073,0.018046400080983006,0.014563024940892136
