,Year,Host_Country,Host_City,Summer,Winter,Total_Males,Total_Females,Total_Athletes,Discipline,Sport,Ath_Name,Gender,Home_Adv,Gold,Silver,Bronze,Total_Medals,Ath_Rating,Ath_Rank,NOC,NOC_Males_Sent,NOC_Females_Sent,NOC_Total_Sent,NOC_Gold,NOC_Silver,NOC_Bronze,NOC_Total_Medals,NOC_Rating,NOC_Rank,Country,Education_Index
3285,1980,RUS,Moscow,True,False,4064,1115,5179,Cycling Road,Cycling,"BARINOV, Yuri",Men,False,0,0,1,1,1,520,URS,340.0,150.0,490.0,96,68,42,206,466,1,Soviet Union,0.56763305575
3286,1980,RUS,Moscow,True,False,4064,1115,5179,Athletics,Athletics,"TAMM, Yuri",Men,False,0,0,1,1,1,521,URS,340.0,150.0,490.0,96,68,42,206,466,1,Soviet Union,0.56763305575
3287,1980,RUS,Moscow,True,False,4064,1115,5179,Football,Football,"ANDREYEV, Sergey",Men,False,0,0,1,1,1,522,URS,340.0,150.0,490.0,96,68,42,206,466,1,Soviet Union,0.56763305575
3288,1980,RUS,Moscow,True,False,4064,1115,5179,Rowing,Rowing,"DMITRIENKO, Grigori",Men,False,0,0,1,1,1,523,URS,340.0,150.0,490.0,96,68,42,206,466,1,Soviet Union,0.56763305575
3289,1980,RUS,Moscow,True,False,4064,1115,5179,Athletics,Athletics,"ZHELANOV, Sergei",Men,False,0,0,1,1,1,524,URS,340.0,150.0,490.0,96,68,42,206,466,1,Soviet Union,0.56763305575
3290,1980,RUS,Moscow,True,False,4064,1115,5179,Basketball,Basketball,"BELOSTENNYI, Aleksandr",Men,False,0,0,1,1,1,525,URS,340.0,150.0,490.0,96,68,42,206,466,1,Soviet Union,0.56763305575
3291,1980,RUS,Moscow,True,False,4064,1115,5179,Cycling Track,Cycling,"KOPYLOV, Sergei",Men,False,0,0,1,1,1,526,URS,340.0,150.0,490.0,96,68,42,206,466,1,Soviet Union,0.56763305575
3292,1980,RUS,Moscow,True,False,4064,1115,5179,Sailing,Sailing,"BALASHOV, Andrei",Men,False,0,0,1,1,1,527,URS,340.0,150.0,490.0,96,68,42,206,466,1,Soviet Union,0.56763305575
3293,1980,RUS,Moscow,True,False,4064,1115,5179,Canoe Sprint,Canoe,"LOBANOV, Yury",Men,False,0,0,1,1,1,528,URS,340.0,150.0,490.0,96,68,42,206,466,1,Soviet Union,0.56763305575
3294,1980,RUS,Moscow,True,False,4064,1115,5179,Judo,Judo,"YATSKEVICH, Aleksandr",Men,False,0,0,1,1,1,529,URS,340.0,150.0,490.0,96,68,42,206,466,1,Soviet Union,0.56763305575
3295,1980,RUS,Moscow,True,False,4064,1115,5179,Wrestling Greco-Roman,Wrestling,"KRAMORENKO, Boris",Men,False,0,0,1,1,1,530,URS,340.0,150.0,490.0,96,68,42,206,466,1,Soviet Union,0.56763305575
3296,1980,RUS,Moscow,True,False,4064,1115,5179,Boxing,Boxing,"RYBAKOV, Viktor",Men,False,0,0,1,1,1,531,URS,340.0,150.0,490.0,96,68,42,206,466,1,Soviet Union,0.56763305575
3297,1980,RUS,Moscow,True,False,4064,1115,5179,Shooting,Shooting,"GAZOV, Aleksandr",Men,False,0,0,1,1,1,532,URS,340.0,150.0,490.0,96,68,42,206,466,1,Soviet Union,0.56763305575
3298,1980,RUS,Moscow,True,False,4064,1115,5179,Athletics,Athletics,"IVCHENKO, Yevgeny Mikhaylovich",Men,False,0,0,1,1,1,533,URS,340.0,150.0,490.0,96,68,42,206,466,1,Soviet Union,0.56763305575
3299,1980,RUS,Moscow,True,False,4064,1115,5179,Athletics,Athletics,"PUCHKOV, Aleksandr",Men,False,0,0,1,1,1,534,URS,340.0,150.0,490.0,96,68,42,206,466,1,Soviet Union,0.56763305575
3300,1980,RUS,Moscow,True,False,4064,1115,5179,Swimming,Aquatics,"DOLGOV, Vladimir",Men,False,0,0,1,1,1,535,URS,340.0,150.0,490.0,96,68,42,206,466,1,Soviet Union,0.56763305575
3301,1980,RUS,Moscow,True,False,4064,1115,5179,Judo,Judo,"EMIZH, Arambi",Men,False,0,0,1,1,1,536,URS,340.0,150.0,490.0,96,68,42,206,466,1,Soviet Union,0.56763305575
3302,1980,RUS,Moscow,True,False,4064,1115,5179,Wrestling Freestyle,Wrestling,"KORNILAEV, Sergei",Men,False,0,0,1,1,1,537,URS,340.0,150.0,490.0,96,68,42,206,466,1,Soviet Union,0.56763305575
3303,1980,RUS,Moscow,True,False,4064,1115,5179,Boxing,Boxing,"PINANGO, Bernardo José",Men,False,0,1,0,1,2,367,VEN,35.0,0.0,35.0,0,1,0,1,2,34,"Venezuela, RB",0.440501111
3304,1980,RUS,Moscow,True,False,4064,1115,5179,Basketball,Basketball,"COSIC, Kresimir",Men,False,1,0,0,1,3,213,YUG,136.0,28.0,164.0,2,3,4,9,16,14,Yugoslavia,
3305,1980,RUS,Moscow,True,False,4064,1115,5179,Boxing,Boxing,"KACAR, Slobodan",Men,False,1,0,0,1,3,214,YUG,136.0,28.0,164.0,2,3,4,9,16,14,Yugoslavia,
3306,1980,RUS,Moscow,True,False,4064,1115,5179,Handball,Handball,"ANASTASOVSKI, Svetlana",Women,False,0,1,0,1,2,368,YUG,136.0,28.0,164.0,2,3,4,9,16,14,Yugoslavia,
3307,1980,RUS,Moscow,True,False,4064,1115,5179,Water Polo,Aquatics,"BEBIC, Milivoj",Men,False,0,1,0,1,2,369,YUG,136.0,28.0,164.0,2,3,4,9,16,14,Yugoslavia,
3308,1980,RUS,Moscow,True,False,4064,1115,5179,Rowing,Rowing,"PANCIC, Zoran",Men,False,0,1,0,1,2,370,YUG,136.0,28.0,164.0,2,3,4,9,16,14,Yugoslavia,
3309,1980,RUS,Moscow,True,False,4064,1115,5179,Basketball,Basketball,"BECIRSPAHIC, Mersada",Women,False,0,0,1,1,1,538,YUG,136.0,28.0,164.0,2,3,4,9,16,14,Yugoslavia,
3310,1980,RUS,Moscow,True,False,4064,1115,5179,Rowing,Rowing,"CELENT, Zlatko",Men,False,0,0,1,1,1,539,YUG,136.0,28.0,164.0,2,3,4,9,16,14,Yugoslavia,
3311,1980,RUS,Moscow,True,False,4064,1115,5179,Wrestling Freestyle,Wrestling,"SEJDI, Saban",Men,False,0,0,1,1,1,540,YUG,136.0,28.0,164.0,2,3,4,9,16,14,Yugoslavia,
3312,1980,RUS,Moscow,True,False,4064,1115,5179,Judo,Judo,"KOVACEVIC, Radomir",Men,False,0,0,1,1,1,541,YUG,136.0,28.0,164.0,2,3,4,9,16,14,Yugoslavia,
3313,1980,RUS,Moscow,True,False,4064,1115,5179,Hockey,Hockey,"BOXHALL, Arlene Nadine",Women,False,1,0,0,1,3,215,ZIM,23.0,20.0,43.0,1,0,0,1,3,31,Zimbabwe,0.288388889
3314,1980,USA,Lake Placid,False,True,840,232,1072,Alpine Skiing,Skiing,"STOCK, Leonhard",M,False,1,0,0,1,3,17,AUT,33.0,10.0,43.0,2,2,2,6,12,6,Austria,0.591807778
3315,1980,USA,Lake Placid,False,True,840,232,1072,Ski Jumping,Skiing,"INNAUER, Anton",M,False,1,0,0,1,3,18,AUT,33.0,10.0,43.0,2,2,2,6,12,6,Austria,0.591807778
3316,1980,USA,Lake Placid,False,True,840,232,1072,Alpine Skiing,Skiing,"WIRNSBERGER, Peter",M,False,0,1,0,1,2,39,AUT,33.0,10.0,43.0,2,2,2,6,12,6,Austria,0.591807778
3317,1980,USA,Lake Placid,False,True,840,232,1072,Ski Jumping,Skiing,"NEUPER, Hubert",M,False,0,1,0,1,2,40,AUT,33.0,10.0,43.0,2,2,2,6,12,6,Austria,0.591807778
3318,1980,USA,Lake Placid,False,True,840,232,1072,Alpine Skiing,Skiing,"ENN, Hans",M,False,0,0,1,1,1,64,AUT,33.0,10.0,43.0,2,2,2,6,12,6,Austria,0.591807778
3319,1980,USA,Lake Placid,False,True,840,232,1072,Luge,Luge,"FLUCKINGER, Georg",M,False,0,0,1,1,1,65,AUT,33.0,10.0,43.0,2,2,2,6,12,6,Austria,0.591807778
3320,1980,USA,Lake Placid,False,True,840,232,1072,Cross Country Skiing,Skiing,"LEBANOV, Ivan",M,False,0,0,1,1,1,66,BUL,8.0,0.0,8.0,0,0,1,1,1,17,Bulgaria,0.5785944439999999
3321,1980,USA,Lake Placid,False,True,840,232,1072,Speed skating,Skating,"BOUCHER, Gaetan",M,False,0,1,0,1,2,41,CAN,39.0,19.0,58.0,0,1,1,2,3,13,Canada,0.7494333329999999
3322,1980,USA,Lake Placid,False,True,840,232,1072,Alpine Skiing,Skiing,"PODBORSKI, Steve",M,False,0,0,1,1,1,67,CAN,39.0,19.0,58.0,0,1,1,2,3,13,Canada,0.7494333329999999
3323,1980,USA,Lake Placid,False,True,840,232,1072,Cross Country Skiing,Skiing,"MIETO, Juha",M,False,0,2,1,3,5,8,FIN,45.0,8.0,53.0,1,5,4,10,17,4,Finland,0.644511111
3324,1980,USA,Lake Placid,False,True,840,232,1072,Cross Country Skiing,Skiing,"RIIHIVUORI, Hilkka",F,False,0,2,0,2,4,13,FIN,45.0,8.0,53.0,1,5,4,10,17,4,Finland,0.644511111
3325,1980,USA,Lake Placid,False,True,840,232,1072,Ski Jumping,Skiing,"TÖRMÄNEN, Jouko",M,False,1,0,0,1,3,19,FIN,45.0,8.0,53.0,1,5,4,10,17,4,Finland,0.644511111
3326,1980,USA,Lake Placid,False,True,840,232,1072,Nordic Combined,Skiing,"KARJALAINEN, Jouko",M,False,0,1,0,1,2,42,FIN,45.0,8.0,53.0,1,5,4,10,17,4,Finland,0.644511111
3327,1980,USA,Lake Placid,False,True,840,232,1072,Ski Jumping,Skiing,"PUIKKONEN, Jari",M,False,0,0,1,1,1,68,FIN,45.0,8.0,53.0,1,5,4,10,17,4,Finland,0.644511111
3328,1980,USA,Lake Placid,False,True,840,232,1072,Cross Country Skiing,Skiing,"KIRVESNIEMI, Harri",M,False,0,0,1,1,1,69,FIN,45.0,8.0,53.0,1,5,4,10,17,4,Finland,0.644511111
3329,1980,USA,Lake Placid,False,True,840,232,1072,Cross Country Skiing,Skiing,"TAKALO, Helena",F,False,0,0,1,1,1,70,FIN,45.0,8.0,53.0,1,5,4,10,17,4,Finland,0.644511111
3330,1980,USA,Lake Placid,False,True,840,232,1072,Alpine Skiing,Skiing,"PELEN, Perrine",F,False,0,0,1,1,1,71,FRA,16.0,6.0,22.0,0,0,1,1,1,18,France,0.543104444
3331,1980,USA,Lake Placid,False,True,840,232,1072,Alpine Skiing,Skiing,"KINSHOFER GUETHLEIN, Christa",F,False,0,1,0,1,2,43,GERS,62.0,18.0,80.0,0,2,3,5,7,10,Germany (Split),0.590333333
3332,1980,USA,Lake Placid,False,True,840,232,1072,Alpine Skiing,Skiing,"EPPLE, Irene",F,False,0,1,0,1,2,44,GERS,62.0,18.0,80.0,0,2,3,5,7,10,Germany (Split),0.590333333
3333,1980,USA,Lake Placid,False,True,840,232,1072,Luge,Luge,"WINKLER, Anton",M,False,0,0,1,1,1,72,GERS,62.0,18.0,80.0,0,2,3,5,7,10,Germany (Split),0.590333333
3334,1980,USA,Lake Placid,False,True,840,232,1072,Biathlon,Biathlon,"ANGERER, Peter",M,False,0,0,1,1,1,73,GERS,62.0,18.0,80.0,0,2,3,5,7,10,Germany (Split),0.590333333
3335,1980,USA,Lake Placid,False,True,840,232,1072,Figure skating,Skating,"LURZ, Dagmar",F,False,0,0,1,1,1,74,GERS,62.0,18.0,80.0,0,2,3,5,7,10,Germany (Split),0.590333333
3336,1980,USA,Lake Placid,False,True,840,232,1072,Figure skating,Skating,"COUSINS, Robin",M,False,1,0,0,1,3,20,GBR,36.0,12.0,48.0,1,0,0,1,3,14,United Kingdom,0.6081333329999999
3337,1980,USA,Lake Placid,False,True,840,232,1072,Biathlon,Biathlon,"ULLRICH, Frank",M,False,1,2,0,3,7,4,GERS,37.0,16.0,53.0,10,9,6,25,54,2,Germany (Split),0.590333333
3338,1980,USA,Lake Placid,False,True,840,232,1072,Cross Country Skiing,Skiing,"PETZOLD, Barbara",F,False,2,0,0,2,6,6,GERS,37.0,16.0,53.0,10,9,6,25,54,2,Germany (Split),0.590333333
3339,1980,USA,Lake Placid,False,True,840,232,1072,Bobsleigh,Bobsleigh,"GERHARDT, Hans Jürgen",M,False,1,1,0,2,5,9,GERS,37.0,16.0,53.0,10,9,6,25,54,2,Germany (Split),0.590333333
3340,1980,USA,Lake Placid,False,True,840,232,1072,Luge,Luge,"GLASS, Bernhard",M,False,1,0,0,1,3,21,GERS,37.0,16.0,53.0,10,9,6,25,54,2,Germany (Split),0.590333333
3341,1980,USA,Lake Placid,False,True,840,232,1072,Nordic Combined,Skiing,"WEHLING, Ulrich",M,False,1,0,0,1,3,22,GERS,37.0,16.0,53.0,10,9,6,25,54,2,Germany (Split),0.590333333
3342,1980,USA,Lake Placid,False,True,840,232,1072,Luge,Luge,"HAHN, Norbert",M,False,1,0,0,1,3,23,GERS,37.0,16.0,53.0,10,9,6,25,54,2,Germany (Split),0.590333333
3343,1980,USA,Lake Placid,False,True,840,232,1072,Biathlon,Biathlon,"ROSCH, Eberhard",M,False,0,1,1,2,3,24,GERS,37.0,16.0,53.0,10,9,6,25,54,2,Germany (Split),0.590333333
3344,1980,USA,Lake Placid,False,True,840,232,1072,Figure skating,Skating,"PÖTZSCH, Anett",F,False,1,0,0,1,3,25,GERS,37.0,16.0,53.0,10,9,6,25,54,2,Germany (Split),0.590333333
3345,1980,USA,Lake Placid,False,True,840,232,1072,Speed skating,Skating,"KANIA, Karin",F,False,1,0,0,1,3,26,GERS,37.0,16.0,53.0,10,9,6,25,54,2,Germany (Split),0.590333333
3346,1980,USA,Lake Placid,False,True,840,232,1072,Cross Country Skiing,Skiing,"ANDING, Carola",F,False,1,0,0,1,3,27,GERS,37.0,16.0,53.0,10,9,6,25,54,2,Germany (Split),0.590333333
3347,1980,USA,Lake Placid,False,True,840,232,1072,Speed skating,Skating,"BECKER, Sabine",F,False,0,1,1,2,3,28,GERS,37.0,16.0,53.0,10,9,6,25,54,2,Germany (Split),0.590333333
3348,1980,USA,Lake Placid,False,True,840,232,1072,Figure skating,Skating,"HOFFMANN, Jan",M,False,0,1,0,1,2,45,GERS,37.0,16.0,53.0,10,9,6,25,54,2,Germany (Split),0.590333333
3349,1980,USA,Lake Placid,False,True,840,232,1072,Ski Jumping,Skiing,"DECKERT, Manfred",M,False,0,1,0,1,2,46,GERS,37.0,16.0,53.0,10,9,6,25,54,2,Germany (Split),0.590333333
3350,1980,USA,Lake Placid,False,True,840,232,1072,Biathlon,Biathlon,"JUNG, Mathias",M,False,0,1,0,1,2,47,GERS,37.0,16.0,53.0,10,9,6,25,54,2,Germany (Split),0.590333333
3351,1980,USA,Lake Placid,False,True,840,232,1072,Luge,Luge,"SOLLMANN, Melitta",F,False,0,1,0,1,2,48,GERS,37.0,16.0,53.0,10,9,6,25,54,2,Germany (Split),0.590333333
3352,1980,USA,Lake Placid,False,True,840,232,1072,Figure skating,Skating,"BEWERSDORFF, Uwe",M,False,0,0,1,1,1,75,GERS,37.0,16.0,53.0,10,9,6,25,54,2,Germany (Split),0.590333333
3353,1980,USA,Lake Placid,False,True,840,232,1072,Nordic Combined,Skiing,"WINKLER, Konrad",M,False,0,0,1,1,1,76,GERS,37.0,16.0,53.0,10,9,6,25,54,2,Germany (Split),0.590333333
3354,1980,USA,Lake Placid,False,True,840,232,1072,Bobsleigh,Bobsleigh,"KIRCHNER, Andreas",M,False,0,0,1,1,1,77,GERS,37.0,16.0,53.0,10,9,6,25,54,2,Germany (Split),0.590333333
3355,1980,USA,Lake Placid,False,True,840,232,1072,Speed skating,Skating,"ALBRECHT, Silvia",F,False,0,0,1,1,1,78,GERS,37.0,16.0,53.0,10,9,6,25,54,2,Germany (Split),0.590333333
3356,1980,USA,Lake Placid,False,True,840,232,1072,Figure skating,Skating,"SALLAY, Andras",M,False,0,1,0,1,2,49,HUN,1.0,1.0,2.0,0,1,0,1,2,15,Hungary,0.603922222
3357,1980,USA,Lake Placid,False,True,840,232,1072,Luge,Luge,"HILDGARTNER, Paul",M,False,0,1,0,1,2,50,ITA,34.0,12.0,46.0,0,2,0,2,4,12,Italy,0.542072222
3358,1980,USA,Lake Placid,False,True,840,232,1072,Luge,Luge,"BRUNNER, Karl",M,False,0,1,0,1,2,51,ITA,34.0,12.0,46.0,0,2,0,2,4,12,Italy,0.542072222
3359,1980,USA,Lake Placid,False,True,840,232,1072,Ski Jumping,Skiing,"YAGI, Hirokazu",M,False,0,1,0,1,2,52,JPN,46.0,4.0,50.0,0,1,0,1,2,16,Japan,0.6626266670000001
3360,1980,USA,Lake Placid,False,True,840,232,1072,Alpine Skiing,Skiing,"WENZEL, Hanni",F,False,2,1,0,3,8,3,LIE,4.0,3.0,7.0,2,2,0,4,10,7,Liechtenstein,
3361,1980,USA,Lake Placid,False,True,840,232,1072,Alpine Skiing,Skiing,"WENZEL, Andreas",M,False,0,1,0,1,2,53,LIE,4.0,3.0,7.0,2,2,0,4,10,7,Liechtenstein,
3362,1980,USA,Lake Placid,False,True,840,232,1072,Speed skating,Skating,"BORCKINK, Annie",F,False,1,0,0,1,3,29,NED,25.0,4.0,29.0,1,2,1,4,8,9,Netherlands,0.6672233329999999
3363,1980,USA,Lake Placid,False,True,840,232,1072,Speed skating,Skating,"KLEINE, Piet",M,False,0,1,0,1,2,54,NED,25.0,4.0,29.0,1,2,1,4,8,9,Netherlands,0.6672233329999999
3364,1980,USA,Lake Placid,False,True,840,232,1072,Speed skating,Skating,"VISSER, Adriana",F,False,0,1,0,1,2,55,NED,25.0,4.0,29.0,1,2,1,4,8,9,Netherlands,0.6672233329999999
3365,1980,USA,Lake Placid,False,True,840,232,1072,Speed skating,Skating,"DE BOER, Lieuwe",M,False,0,0,1,1,1,79,NED,25.0,4.0,29.0,1,2,1,4,8,9,Netherlands,0.6672233329999999
3366,1980,USA,Lake Placid,False,True,840,232,1072,Speed skating,Skating,"STENSHJEMMET, Kai Arne",M,False,0,2,0,2,4,14,NOR,54.0,9.0,63.0,1,4,6,11,17,5,Norway,0.666122222
3367,1980,USA,Lake Placid,False,True,840,232,1072,Cross Country Skiing,Skiing,"AUNLI, Ove",M,False,0,1,1,2,3,30,NOR,54.0,9.0,63.0,1,4,6,11,17,5,Norway,0.666122222
3368,1980,USA,Lake Placid,False,True,840,232,1072,Speed skating,Skating,"JENSEN, Björg Eva",F,False,1,0,0,1,3,31,NOR,54.0,9.0,63.0,1,4,6,11,17,5,Norway,0.666122222
3369,1980,USA,Lake Placid,False,True,840,232,1072,Cross Country Skiing,Skiing,"AALAND, Per Knut",M,False,0,1,0,1,2,56,NOR,54.0,9.0,63.0,1,4,6,11,17,5,Norway,0.666122222
3370,1980,USA,Lake Placid,False,True,840,232,1072,Speed skating,Skating,"OXHOLM, Tom Erik",M,False,0,0,2,2,2,57,NOR,54.0,9.0,63.0,1,4,6,11,17,5,Norway,0.666122222
3371,1980,USA,Lake Placid,False,True,840,232,1072,Speed skating,Skating,"ANDERSEN, Terje",M,False,0,0,1,1,1,80,NOR,54.0,9.0,63.0,1,4,6,11,17,5,Norway,0.666122222
3372,1980,USA,Lake Placid,False,True,840,232,1072,Speed skating,Skating,"RÖNNING, Frode",M,False,0,0,1,1,1,81,NOR,54.0,9.0,63.0,1,4,6,11,17,5,Norway,0.666122222
3373,1980,USA,Lake Placid,False,True,840,232,1072,Cross Country Skiing,Skiing,"AUNLI, Berit",F,False,0,0,1,1,1,82,NOR,54.0,9.0,63.0,1,4,6,11,17,5,Norway,0.666122222
3374,1980,USA,Lake Placid,False,True,840,232,1072,Bobsleigh,Bobsleigh,"BENZ, Joseph",M,False,1,1,0,2,5,10,SUI,33.0,11.0,44.0,1,1,2,4,7,11,Switzerland,0.677937778
3375,1980,USA,Lake Placid,False,True,840,232,1072,Alpine Skiing,Skiing,"LÜTHY, Jacques",M,False,0,0,1,1,1,83,SUI,33.0,11.0,44.0,1,1,2,4,7,11,Switzerland,0.677937778
3376,1980,USA,Lake Placid,False,True,840,232,1072,Alpine Skiing,Skiing,"NADIG, Marie-Theres",F,False,0,0,1,1,1,84,SUI,33.0,11.0,44.0,1,1,2,4,7,11,Switzerland,0.677937778
3377,1980,USA,Lake Placid,False,True,840,232,1072,Alpine Skiing,Skiing,"STENMARK, Ingemar",M,False,2,0,0,2,6,7,SWE,49.0,12.0,61.0,3,0,1,4,10,8,Sweden,0.659428889
3378,1980,USA,Lake Placid,False,True,840,232,1072,Cross Country Skiing,Skiing,"WASSBERG, Thomas",M,False,1,0,0,1,3,32,SWE,49.0,12.0,61.0,3,0,1,4,10,8,Sweden,0.659428889
3379,1980,USA,Lake Placid,False,True,840,232,1072,Ice Hockey,Ice Hockey,"AAHLBERG, Mats",M,False,0,0,1,1,1,85,SWE,49.0,12.0,61.0,3,0,1,4,10,8,Sweden,0.659428889
3380,1980,USA,Lake Placid,False,True,840,232,1072,Cross Country Skiing,Skiing,"JERIOVA, Kvetoslava",F,False,0,0,1,1,1,86,TCH,34.0,7.0,41.0,0,0,1,1,1,19,Czechoslovakia,
3381,1980,USA,Lake Placid,False,True,840,232,1072,Cross Country Skiing,Skiing,"ZIMYATOV, Nikolay",M,False,3,0,0,3,9,2,URS,64.0,22.0,86.0,13,6,6,25,57,1,Soviet Union,0.56763305575
3382,1980,USA,Lake Placid,False,True,840,232,1072,Biathlon,Biathlon,"ALYABYEV, Anatoly",M,False,2,0,1,3,7,5,URS,64.0,22.0,86.0,13,6,6,25,57,1,Soviet Union,0.56763305575
3383,1980,USA,Lake Placid,False,True,840,232,1072,Cross Country Skiing,Skiing,"ROCHEV, Vasily",M,False,1,1,0,2,5,11,URS,64.0,22.0,86.0,13,6,6,25,57,1,Soviet Union,0.56763305575
3384,1980,USA,Lake Placid,False,True,840,232,1072,Biathlon,Biathlon,"ALIKIN, Vladimir",M,False,1,1,0,2,5,12,URS,64.0,22.0,86.0,13,6,6,25,57,1,Soviet Union,0.56763305575
3385,1980,USA,Lake Placid,False,True,840,232,1072,Speed skating,Skating,"PETRUSEVA, Natalya",F,False,1,0,1,2,4,15,URS,64.0,22.0,86.0,13,6,6,25,57,1,Soviet Union,0.56763305575
3386,1980,USA,Lake Placid,False,True,840,232,1072,Figure skating,Skating,"ZAYTSEV, Aleksandr",M,False,1,0,0,1,3,33,URS,64.0,22.0,86.0,13,6,6,25,57,1,Soviet Union,0.56763305575
3387,1980,USA,Lake Placid,False,True,840,232,1072,Figure skating,Skating,"KARPONOSOV, Gennady",M,False,1,0,0,1,3,34,URS,64.0,22.0,86.0,13,6,6,25,57,1,Soviet Union,0.56763305575
3388,1980,USA,Lake Placid,False,True,840,232,1072,Biathlon,Biathlon,"BARNACHOV, Vladimir",M,False,1,0,0,1,3,35,URS,64.0,22.0,86.0,13,6,6,25,57,1,Soviet Union,0.56763305575
3389,1980,USA,Lake Placid,False,True,840,232,1072,Cross Country Skiing,Skiing,"BAZHUKOV, Nikolay",M,False,1,0,0,1,3,36,URS,64.0,22.0,86.0,13,6,6,25,57,1,Soviet Union,0.56763305575
3390,1980,USA,Lake Placid,False,True,840,232,1072,Luge,Luge,"ZOZULA, Vera",F,False,1,0,0,1,3,37,URS,64.0,22.0,86.0,13,6,6,25,57,1,Soviet Union,0.56763305575
3391,1980,USA,Lake Placid,False,True,840,232,1072,Figure skating,Skating,"SHAKRAY, Sergey",M,False,0,1,0,1,2,58,URS,64.0,22.0,86.0,13,6,6,25,57,1,Soviet Union,0.56763305575
3392,1980,USA,Lake Placid,False,True,840,232,1072,Ice Hockey,Ice Hockey,"BALDERIS, Helmuts",M,False,0,1,0,1,2,59,URS,64.0,22.0,86.0,13,6,6,25,57,1,Soviet Union,0.56763305575
3393,1980,USA,Lake Placid,False,True,840,232,1072,Speed skating,Skating,"KULIKOV, Yevgeny",M,False,0,1,0,1,2,60,URS,64.0,22.0,86.0,13,6,6,25,57,1,Soviet Union,0.56763305575
3394,1980,USA,Lake Placid,False,True,840,232,1072,Cross Country Skiing,Skiing,"BALDYCHEVA, Nina",F,False,0,1,0,1,2,61,URS,64.0,22.0,86.0,13,6,6,25,57,1,Soviet Union,0.56763305575
3395,1980,USA,Lake Placid,False,True,840,232,1072,Figure skating,Skating,"MINENKOV, Andrey",M,False,0,0,1,1,1,87,URS,64.0,22.0,86.0,13,6,6,25,57,1,Soviet Union,0.56763305575
3396,1980,USA,Lake Placid,False,True,840,232,1072,Cross Country Skiing,Skiing,"ZAVYALOV, Aleksandr",M,False,0,0,1,1,1,88,URS,64.0,22.0,86.0,13,6,6,25,57,1,Soviet Union,0.56763305575
3397,1980,USA,Lake Placid,False,True,840,232,1072,Speed skating,Skating,"LOBANOV, Vladimir",M,False,0,0,1,1,1,89,URS,64.0,22.0,86.0,13,6,6,25,57,1,Soviet Union,0.56763305575
3398,1980,USA,Lake Placid,False,True,840,232,1072,Luge,Luge,"AMANTOVA, Ingrida",F,False,0,0,1,1,1,90,URS,64.0,22.0,86.0,13,6,6,25,57,1,Soviet Union,0.56763305575
3399,1980,USA,Lake Placid,False,True,840,232,1072,Speed skating,Skating,"HEIDEN, Eric",M,True,5,0,0,5,15,1,USA,77.0,26.0,103.0,6,4,2,12,28,3,United States,0.789533333
3400,1980,USA,Lake Placid,False,True,840,232,1072,Speed skating,Skating,"MUELLER, Leah",F,True,0,2,0,2,4,16,USA,77.0,26.0,103.0,6,4,2,12,28,3,United States,0.789533333
3401,1980,USA,Lake Placid,False,True,840,232,1072,Ice Hockey,Ice Hockey,"BAKER, William",M,True,1,0,0,1,3,38,USA,77.0,26.0,103.0,6,4,2,12,28,3,United States,0.789533333
3402,1980,USA,Lake Placid,False,True,840,232,1072,Alpine Skiing,Skiing,"MAHRE, Phillip",M,True,0,1,0,1,2,62,USA,77.0,26.0,103.0,6,4,2,12,28,3,United States,0.789533333
3403,1980,USA,Lake Placid,False,True,840,232,1072,Figure skating,Skating,"FRATIANNE, Linda",F,True,0,1,0,1,2,63,USA,77.0,26.0,103.0,6,4,2,12,28,3,United States,0.789533333
3404,1980,USA,Lake Placid,False,True,840,232,1072,Figure skating,Skating,"TICKNER, Charles",M,True,0,0,1,1,1,91,USA,77.0,26.0,103.0,6,4,2,12,28,3,United States,0.789533333
3405,1980,USA,Lake Placid,False,True,840,232,1072,Speed skating,Skating,"HEIDEN, Beth",F,True,0,0,1,1,1,92,USA,77.0,26.0,103.0,6,4,2,12,28,3,United States,0.789533333
3406,1984,BIH,Sarajevo,False,True,998,274,1272,Alpine Skiing,Skiing,"STEINER, Anton",M,False,0,0,1,1,1,63,AUT,58.0,7.0,65.0,0,0,1,1,1,17,Austria,0.6095411108
3407,1984,BIH,Sarajevo,False,True,998,274,1272,Speed skating,Skating,"BOUCHER, Gaetan",M,False,2,0,1,3,7,4,CAN,47.0,20.0,67.0,2,1,1,4,9,8,Canada,0.7603133329999999
3408,1984,BIH,Sarajevo,False,True,998,274,1272,Figure skating,Skating,"ORSER, Brian",M,False,0,1,0,1,2,43,CAN,47.0,20.0,67.0,2,1,1,4,9,8,Canada,0.7603133329999999
3409,1984,BIH,Sarajevo,False,True,998,274,1272,Cross Country Skiing,Skiing,"KIRVESNIEMI, Marja-Liisa",F,False,3,0,1,4,10,1,FIN,40.0,5.0,45.0,4,3,9,16,27,3,Finland,0.6610355558000001
3410,1984,BIH,Sarajevo,False,True,998,274,1272,Ski Jumping,Skiing,"NYKANEN, Matti",M,False,1,1,0,2,5,9,FIN,40.0,5.0,45.0,4,3,9,16,27,3,Finland,0.6610355558000001
3411,1984,BIH,Sarajevo,False,True,998,274,1272,Cross Country Skiing,Skiing,"KARVONEN, Aki",M,False,0,1,2,3,4,15,FIN,40.0,5.0,45.0,4,3,9,16,27,3,Finland,0.6610355558000001
